,time,price,change,vol,amount,type
63,09:34:06,5.19,0.0,3,1557,买盘
64,09:34:15,5.18,-0.01,290,150227,卖盘
65,09:34:18,5.18,0.0,154,79772,买盘
66,09:34:21,5.18,0.0,8,4144,买盘
67,09:34:24,5.18,0.0,7,3626,买盘
68,09:34:27,5.18,0.0,3,1554,买盘
69,09:34:33,5.18,0.0,9,4657,买盘
70,09:34:36,5.18,0.0,3,1554,买盘
71,09:34:39,5.18,0.0,2,1036,买盘
72,09:34:48,5.18,0.0,18,9324,买盘
73,09:34:52,5.18,0.0,1,518,买盘
74,09:35:00,5.17,-0.01,5,2585,卖盘
75,09:35:04,5.17,0.0,2,1034,卖盘
76,09:35:06,5.17,0.0,9,4656,卖盘
77,09:35:15,5.17,0.0,31,16031,卖盘
78,09:35:18,5.17,0.0,108,55836,卖盘
79,09:35:21,5.17,0.0,128,66176,卖盘
80,09:35:24,5.17,0.0,21,10857,买盘
81,09:35:30,5.18,0.01,4,2072,买盘
82,09:35:33,5.17,-0.01,5,2585,卖盘
83,09:35:36,5.18,0.01,3,1554,买盘
84,09:35:39,5.17,-0.01,3,1551,卖盘
85,09:35:45,5.17,0.0,10,5170,卖盘
86,09:35:54,5.17,0.0,55,28435,卖盘
87,09:35:57,5.17,0.0,33,17061,买盘
88,09:36:00,5.17,0.0,1,517,买盘
89,09:36:04,5.17,0.0,41,21162,买盘
90,09:36:18,5.17,0.0,29,14993,买盘
91,09:36:21,5.16,-0.01,8,4128,卖盘
92,09:36:30,5.16,0.0,308,159171,卖盘
93,09:36:33,5.17,0.01,219,113023,买盘
94,09:36:39,5.17,0.0,7,3619,买盘
95,09:36:42,5.16,-0.01,517,266789,卖盘
96,09:36:45,5.17,0.01,7,3619,买盘
97,09:36:51,5.17,0.0,53,27401,买盘
98,09:36:57,5.17,0.0,111,57387,卖盘
99,09:37:00,5.17,0.0,2,1034,买盘
100,09:37:04,5.17,0.0,3,1551,买盘
101,09:37:06,5.16,-0.01,1798,927536,卖盘
102,09:37:15,5.16,0.0,24,12384,买盘
103,09:37:21,5.16,0.0,155,79980,买盘
104,09:37:27,5.15,-0.01,100,51500,卖盘
105,09:37:30,5.16,0.01,3,1548,买盘
106,09:37:33,5.15,-0.01,5,2575,卖盘
107,09:37:36,5.14,-0.01,354,182362,卖盘
108,09:37:51,5.15,0.01,113,58195,卖盘
109,09:37:54,5.15,0.0,21,10815,买盘
110,09:38:00,5.15,0.0,3,1545,买盘
111,09:38:04,5.15,0.0,9,4635,买盘
112,09:38:06,5.15,0.0,61,31415,买盘
113,09:38:09,5.15,0.0,39,20085,买盘
114,09:38:12,5.15,0.0,65,33475,买盘
115,09:38:18,5.15,0.0,14,7210,买盘
116,09:38:21,5.15,0.0,136,70040,买盘
117,09:38:24,5.16,0.01,91,46867,买盘
118,09:38:30,5.16,0.0,20,10320,买盘
119,09:38:57,5.16,0.0,3,1548,买盘
120,09:39:04,5.16,0.0,10,5160,买盘
121,09:39:18,5.16,0.0,7,3612,买盘
122,09:39:21,5.16,0.0,8,4128,买盘
123,09:39:27,5.16,0.0,3,1548,买盘
124,09:39:33,5.15,-0.01,5,2575,卖盘
125,09:39:45,5.16,0.01,12,6192,买盘
126,09:39:51,5.15,-0.01,357,183855,卖盘
127,09:39:54,5.16,0.01,171,88093,买盘
128,09:40:05,5.15,-0.01,12,6180,卖盘
129,09:40:09,5.15,0.0,60,30900,卖盘
130,09:40:12,5.16,0.01,35,18032,买盘
131,09:40:25,5.16,0.0,7,3612,买盘
132,09:40:30,5.16,0.0,4,2064,买盘
133,09:40:33,5.15,-0.01,5,2575,卖盘
134,09:40:39,5.16,0.01,20,10320,买盘
135,09:40:45,5.16,0.0,16,8256,买盘
136,09:40:54,5.16,0.0,3,1548,买盘
137,09:41:00,5.15,-0.01,165,84975,卖盘
138,09:41:09,5.16,0.01,5,2580,买盘
139,09:41:15,5.16,0.0,7,3612,买盘
140,09:41:18,5.16,0.0,7,3612,买盘
141,09:41:24,5.16,0.0,3,1548,买盘
142,09:41:33,5.16,0.0,10,5155,买盘
143,09:41:45,5.16,0.0,15,7740,买盘
144,09:41:51,5.16,0.0,3,1548,买盘
145,09:41:54,5.15,-0.01,48,24720,卖盘
146,09:42:04,5.15,0.0,470,242050,卖盘
147,09:42:09,5.15,0.0,31,15965,买盘
148,09:42:15,5.15,0.0,3,1545,买盘
149,09:42:21,5.15,0.0,3,1545,买盘
150,09:42:24,5.14,-0.01,10,5140,卖盘
151,09:42:33,5.14,0.0,5,2570,卖盘
152,09:42:36,5.15,0.01,4,2060,买盘
153,09:43:04,5.15,0.0,10,5150,买盘
154,09:43:09,5.15,0.0,110,56702,买盘
155,09:43:12,5.15,0.0,15,7725,卖盘
156,09:43:15,5.16,0.01,6,3096,买盘
157,09:43:18,5.16,0.0,9,4644,买盘
158,09:43:24,5.15,-0.01,29,14943,卖盘
159,09:43:27,5.16,0.01,8,4128,买盘
160,09:43:30,5.16,0.0,19,9804,买盘
161,09:43:33,5.16,0.0,10,5160,买盘
162,09:43:36,5.15,-0.01,2,1030,卖盘
163,09:43:48,5.16,0.01,30,15480,买盘
164,09:43:51,5.17,0.01,7,3619,买盘
165,09:43:54,5.16,-0.01,30,15480,卖盘
166,09:43:57,5.17,0.01,3,1551,买盘
167,09:44:00,5.16,-0.01,45,23220,卖盘
168,09:44:04,5.16,0.0,48,24768,买盘
169,09:44:06,5.17,0.01,15,7743,买盘
170,09:44:15,5.16,-0.01,59,30444,买盘
171,09:44:27,5.16,0.0,14,7224,买盘
172,09:44:30,5.16,0.0,26,13416,买盘
173,09:44:33,5.16,0.0,5,2580,买盘
174,09:44:36,5.16,0.0,12,6192,卖盘
175,09:44:39,5.16,0.0,2,1032,卖盘
176,09:44:42,5.16,0.0,7,3612,卖盘
177,09:44:45,5.16,0.0,2,1032,卖盘
178,09:44:48,5.16,0.0,16,8261,卖盘
179,09:44:51,5.17,0.01,7,3617,买盘
180,09:45:00,5.16,-0.01,46,23746,卖盘
181,09:45:09,5.16,0.0,2,1032,买盘
182,09:45:12,5.16,0.0,3,1548,买盘
183,09:45:15,5.16,0.0,75,38700,买盘
184,09:45:18,5.15,-0.01,10,5150,卖盘
185,09:45:27,5.16,0.01,17,8772,买盘
186,09:45:33,5.15,-0.01,5,2575,卖盘
187,09:45:36,5.16,0.01,7,3612,买盘
188,09:45:51,5.15,-0.01,2,1030,卖盘
189,09:46:33,5.15,0.0,5,2575,卖盘
190,09:46:36,5.16,0.01,26,13416,买盘
191,09:46:45,5.16,0.0,48,24768,买盘
192,09:46:48,5.15,-0.01,44,22660,卖盘
193,09:46:51,5.16,0.01,7,3612,买盘
194,09:46:54,5.16,0.0,28,14448,买盘
195,09:46:57,5.16,0.0,48,24768,买盘
196,09:47:00,5.16,0.0,83,42828,买盘
197,09:47:03,5.17,0.01,1,517,买盘
198,09:47:06,5.17,0.0,6,3102,买盘
199,09:47:09,5.17,0.0,12,6204,买盘
200,09:47:30,5.17,0.0,100,51700,买盘
201,09:47:33,5.16,-0.01,5,2580,卖盘
202,09:47:42,5.17,0.01,100,51700,买盘
203,09:47:51,5.17,0.0,4,2068,买盘
204,09:47:54,5.17,0.0,30,15510,买盘
205,09:47:57,5.16,-0.01,100,51600,卖盘
206,09:48:12,5.17,0.01,13,6721,买盘
207,09:48:18,5.16,-0.01,100,51600,卖盘
208,09:48:21,5.17,0.01,1,517,买盘
209,09:48:24,5.16,-0.01,1,516,卖盘
210,09:48:27,5.18,0.02,7,3624,买盘
211,09:48:45,5.18,0.0,1,518,买盘
212,09:48:51,5.17,-0.01,1,517,中性盘
213,09:48:54,5.17,0.0,21,10857,买盘
214,09:49:04,5.16,-0.01,17,8772,卖盘
215,09:49:09,5.16,0.0,1,516,卖盘
216,09:49:33,5.16,0.0,5,2580,卖盘
217,09:49:36,5.16,0.0,36,18576,卖盘
218,09:49:39,5.17,0.01,13,6721,买盘
219,09:49:48,5.17,0.0,1,517,买盘
220,09:50:09,5.17,0.0,10,5170,买盘
221,09:50:30,5.17,0.0,7,3619,买盘
222,09:50:33,5.16,-0.01,5,2580,卖盘
223,09:50:39,5.16,0.0,462,238392,卖盘
224,09:50:45,5.16,0.0,1,516,买盘
225,09:51:06,5.16,0.0,16,8256,买盘
226,09:51:18,5.16,0.0,9,4644,买盘
227,09:51:33,5.15,-0.01,5,2575,卖盘
228,09:51:39,5.15,0.0,506,260596,卖盘
229,09:51:42,5.15,0.0,10,5150,卖盘
230,09:52:33,5.15,0.0,5,2575,卖盘
231,09:52:36,5.15,0.0,1,515,卖盘
232,09:53:09,5.15,0.0,100,51500,卖盘
233,09:53:12,5.15,0.0,111,57165,卖盘
234,09:53:15,5.15,0.0,76,39140,卖盘
235,09:53:18,5.15,0.0,25,12875,卖盘
236,09:53:21,5.15,0.0,88,45320,卖盘
237,09:53:33,5.14,-0.01,5,2570,卖盘
238,09:53:39,5.15,0.01,5,2575,买盘
239,09:53:42,5.15,0.0,133,68485,买盘
240,09:53:45,5.15,0.0,3,1545,卖盘
241,09:53:48,5.15,0.0,1,515,卖盘
242,09:54:09,5.16,0.01,38,19608,买盘
243,09:54:12,5.16,0.0,19,9804,买盘
244,09:54:33,5.16,0.0,6,3091,买盘
245,09:54:39,5.15,-0.01,64,32960,卖盘
246,09:54:54,5.15,0.0,50,25750,买盘
247,09:55:12,5.14,-0.01,10,5140,卖盘
248,09:55:21,5.15,0.01,101,52015,买盘
249,09:55:33,5.14,-0.01,5,2570,卖盘
250,09:56:04,5.14,0.0,841,432274,卖盘
251,09:56:24,5.15,0.01,18,9270,买盘
252,09:56:27,5.15,0.0,10,5150,买盘
253,09:56:33,5.14,-0.01,5,2570,卖盘
254,09:56:39,5.15,0.01,8,4120,买盘
255,09:56:45,5.14,-0.01,246,126444,卖盘
256,09:56:48,5.14,0.0,19,9766,买盘
257,09:56:51,5.14,0.0,15,7710,买盘
258,09:56:54,5.14,0.0,90,46260,买盘
259,09:56:57,5.14,0.0,1,514,买盘
260,09:57:00,5.14,0.0,1,514,买盘
261,09:57:04,5.14,0.0,66,33924,买盘
262,09:57:09,5.14,0.0,8,4112,买盘
263,09:57:12,5.13,-0.01,5,2565,卖盘
264,09:57:18,5.13,0.0,26,13338,卖盘
265,09:57:33,5.13,0.0,5,2565,卖盘
266,09:57:42,5.14,0.01,4,2056,买盘
267,09:57:51,5.13,-0.01,1,513,卖盘
268,09:57:57,5.14,0.01,19,9766,买盘
269,09:58:18,5.13,-0.01,600,307805,卖盘
270,09:58:21,5.14,0.01,19,9766,买盘
271,09:58:27,5.14,0.0,27,13878,买盘
272,09:58:33,5.13,-0.01,5,2565,卖盘
273,09:59:12,5.14,0.01,3,1542,买盘
274,09:59:24,5.14,0.0,1,514,买盘
275,09:59:30,5.14,0.0,1,514,买盘
276,09:59:33,5.14,0.0,6,3079,买盘
277,09:59:39,5.14,0.0,1,514,买盘
278,09:59:48,5.13,-0.01,725,371925,卖盘
279,09:59:54,5.13,0.0,14,7182,买盘
280,10:00:07,5.13,0.0,1,513,买盘
281,10:00:18,5.12,-0.01,8,4098,卖盘
282,10:00:21,5.13,0.01,25,12825,买盘
283,10:00:27,5.12,-0.01,2,1024,卖盘
284,10:00:33,5.12,0.0,5,2560,卖盘
285,10:00:57,5.12,0.0,10,5120,卖盘
286,10:01:21,5.12,0.0,996,509952,卖盘
287,10:01:24,5.12,0.0,687,351744,卖盘
288,10:01:27,5.12,0.0,78,39936,卖盘
289,10:01:30,5.12,0.0,4,2048,卖盘
290,10:01:33,5.12,0.0,5,2560,卖盘
291,10:01:36,5.12,0.0,21,10752,卖盘
292,10:01:45,5.12,0.0,41,20992,买盘
293,10:01:48,5.12,0.0,61,31232,买盘
294,10:01:51,5.12,0.0,133,68096,买盘
295,10:02:04,5.12,0.0,9,4608,卖盘
296,10:02:07,5.12,0.0,21,10752,卖盘
297,10:02:12,5.13,0.01,17,8721,买盘
298,10:02:24,5.12,-0.01,66,33792,卖盘
299,10:02:36,5.12,0.0,1,512,买盘
300,10:02:39,5.12,0.0,10,5120,买盘
301,10:02:42,5.12,0.0,34,17408,买盘
302,10:02:45,5.12,0.0,1,512,买盘
303,10:02:54,5.12,0.0,95,48640,买盘
304,10:03:03,5.12,0.0,14,7168,买盘
305,10:03:07,5.12,0.0,1,512,买盘
306,10:03:12,5.12,0.0,28,14336,买盘
307,10:03:15,5.12,0.0,89,45568,买盘
308,10:03:18,5.12,0.0,5,2560,买盘
309,10:03:21,5.12,0.0,10,5120,买盘
310,10:03:24,5.12,0.0,4,2048,买盘
311,10:03:27,5.12,0.0,76,38912,买盘
312,10:03:30,5.12,0.0,73,37376,买盘
313,10:03:33,5.11,-0.01,85,43454,卖盘
314,10:03:39,5.12,0.01,17,8704,买盘
315,10:03:45,5.11,-0.01,1,511,卖盘
316,10:03:48,5.12,0.01,1,512,买盘
317,10:04:18,5.12,0.0,15,7680,买盘
318,10:04:21,5.12,0.0,2,1024,买盘
319,10:04:24,5.12,0.0,4,2048,买盘
320,10:04:30,5.12,0.0,6,3072,买盘
321,10:04:33,5.11,-0.01,5,2555,卖盘
322,10:04:39,5.12,0.01,6,3067,买盘
323,10:04:45,5.12,0.0,1,512,买盘
324,10:04:48,5.12,0.0,5,2560,买盘
325,10:04:54,5.12,0.0,12,6139,买盘
326,10:05:00,5.12,0.0,14,7168,买盘
327,10:05:06,5.12,0.0,1,512,买盘
328,10:05:12,5.12,0.0,16,8178,买盘
329,10:05:15,5.12,0.0,20,10240,买盘
330,10:05:18,5.11,-0.01,7,3577,卖盘
331,10:05:24,5.12,0.01,7,3578,买盘
332,10:05:33,5.12,0.0,20,10235,买盘
333,10:05:54,5.12,0.0,2,1024,买盘
334,10:05:58,5.12,0.0,333,170496,买盘
335,10:06:04,5.12,0.0,21,10752,买盘
336,10:06:06,5.12,0.0,1378,705536,买盘
337,10:06:09,5.12,0.0,221,113152,买盘
338,10:06:12,5.12,0.0,145,74240,买盘
339,10:06:15,5.12,0.0,482,246784,买盘
340,10:06:18,5.12,0.0,584,299008,买盘
341,10:06:21,5.14,0.02,109,56011,买盘
342,10:06:27,5.14,0.0,16,8224,买盘
343,10:06:39,5.13,-0.01,50,25650,卖盘
344,10:06:42,5.13,0.0,1,513,卖盘
345,10:06:48,5.14,0.01,10,5140,买盘
346,10:06:54,5.14,0.0,2,1028,买盘
347,10:07:12,5.13,-0.01,25,12825,卖盘
348,10:07:18,5.14,0.01,16,8224,买盘
349,10:07:21,5.14,0.0,8,4112,买盘
350,10:07:30,5.13,-0.01,73,37449,卖盘
351,10:07:33,5.13,0.0,5,2565,卖盘
352,10:07:36,5.14,0.01,40,20560,买盘
353,10:08:09,5.14,0.0,10,5140,买盘
354,10:08:21,5.13,-0.01,197,101061,卖盘
355,10:08:24,5.13,0.0,14,7182,买盘
356,10:08:27,5.13,0.0,16,8208,买盘
357,10:08:33,5.12,-0.01,5,2560,卖盘
358,10:09:24,5.13,0.01,230,117990,买盘
359,10:09:33,5.12,-0.01,5,2560,卖盘
360,10:09:36,5.13,0.01,5,2565,买盘
361,10:09:42,5.12,-0.01,1,512,卖盘
362,10:09:48,5.12,0.0,27,13824,卖盘
363,10:09:51,5.12,0.0,32,16404,卖盘
364,10:09:54,5.12,0.0,12,6149,卖盘
365,10:10:00,5.13,0.01,140,71820,买盘
366,10:10:04,5.12,-0.01,20,10240,卖盘
367,10:10:07,5.12,0.0,10,5120,卖盘
368,10:10:09,5.13,0.01,4,2052,买盘
369,10:10:21,5.13,0.0,2,1026,买盘
370,10:10:27,5.13,0.0,2,1026,买盘
371,10:10:33,5.12,-0.01,5,2560,卖盘
372,10:10:39,5.13,0.01,5,2565,买盘
373,10:10:51,5.13,0.0,51,26163,买盘
374,10:11:24,5.14,0.01,10,5140,买盘
375,10:11:33,5.13,-0.01,8,4107,卖盘
376,10:11:36,5.13,0.0,6,3078,卖盘
377,10:11:42,5.13,0.0,30,15390,卖盘
378,10:11:45,5.13,0.0,6,3078,卖盘
379,10:11:48,5.14,0.01,6,3079,买盘
380,10:11:51,5.13,-0.01,3,1539,卖盘
381,10:11:54,5.14,0.01,4,2054,买盘
382,10:11:57,5.14,0.0,2,1027,买盘
383,10:12:18,5.13,-0.01,7,3593,卖盘
384,10:12:21,5.14,0.01,1,514,买盘
385,10:12:24,5.13,-0.01,1,513,卖盘
386,10:12:33,5.13,0.0,5,2565,卖盘
387,10:12:42,5.13,0.0,80,41040,卖盘
388,10:12:48,5.14,0.01,1,514,买盘
389,10:12:54,5.14,0.0,2,1028,买盘
390,10:12:57,5.14,0.0,49,25186,买盘
391,10:13:03,5.14,0.0,23,11822,买盘
392,10:13:12,5.13,-0.01,282,144666,卖盘
393,10:13:15,5.13,0.0,1,513,买盘
394,10:13:21,5.13,0.0,2,1026,买盘
395,10:13:24,5.12,-0.01,3,1536,卖盘
396,10:13:27,5.13,0.01,1,513,买盘
397,10:13:30,5.12,-0.01,6,3072,卖盘
398,10:13:33,5.12,0.0,5,2560,卖盘
399,10:13:39,5.12,0.0,5,2560,卖盘
400,10:13:45,5.13,0.01,2,1026,买盘
401,10:13:57,5.13,0.0,30,15390,买盘
402,10:14:09,5.12,-0.01,5,2560,卖盘
403,10:14:12,5.13,0.01,11,5643,买盘
404,10:14:15,5.13,0.0,1,513,买盘
405,10:14:18,5.13,0.0,1,513,买盘
406,10:14:24,5.13,0.0,11,5643,买盘
407,10:14:33,5.12,-0.01,5,2560,卖盘
408,10:14:48,5.13,0.01,2,1026,买盘
409,10:15:00,5.13,0.0,2,1025,买盘
410,10:15:06,5.12,-0.01,4,2048,卖盘
411,10:15:12,5.12,0.0,14,7168,卖盘
412,10:15:15,5.12,0.0,13,6656,卖盘
413,10:15:18,5.13,0.01,1,513,买盘
414,10:15:24,5.12,-0.01,16,8192,卖盘
415,10:15:27,5.12,0.0,12,6145,卖盘
416,10:15:30,5.12,0.0,10,5120,卖盘
417,10:15:33,5.12,0.0,5,2560,卖盘
418,10:15:36,5.12,0.0,10,5120,卖盘
419,10:15:39,5.12,0.0,1,512,卖盘
420,10:15:45,5.12,0.0,5,2560,卖盘
421,10:15:54,5.12,0.0,32,16384,卖盘
422,10:15:57,5.13,0.01,1,513,买盘
423,10:16:04,5.12,-0.01,568,290816,卖盘
424,10:16:06,5.12,0.0,66,33792,卖盘
425,10:16:09,5.12,0.0,29,14848,卖盘
426,10:16:15,5.12,0.0,38,19456,卖盘
427,10:16:27,5.12,0.0,5,2560,卖盘
428,10:16:33,5.12,0.0,5,2560,卖盘
429,10:16:36,5.13,0.01,31,15903,买盘
430,10:17:00,5.13,0.0,1,513,买盘
431,10:17:04,5.13,0.0,1,513,买盘
432,10:17:06,5.12,-0.01,52,26624,卖盘
433,10:17:33,5.12,0.0,5,2560,卖盘
434,10:17:36,5.13,0.01,1,513,买盘
435,10:17:54,5.12,-0.01,2,1024,卖盘
436,10:17:57,5.13,0.01,1,513,买盘
437,10:18:06,5.13,0.0,1,513,买盘
438,10:18:21,5.13,0.0,2,1026,买盘
439,10:18:33,5.12,-0.01,5,2560,卖盘
440,10:18:36,5.13,0.01,1,513,买盘
441,10:18:39,5.12,-0.01,1,512,卖盘
442,10:18:54,5.13,0.01,1,513,买盘
443,10:18:57,5.12,-0.01,60,30720,卖盘
444,10:19:04,5.13,0.01,1,513,买盘
445,10:19:09,5.13,0.0,1,513,买盘
446,10:19:27,5.13,0.0,2,1026,买盘
447,10:19:33,5.12,-0.01,5,2560,卖盘
448,10:19:39,5.13,0.01,1,513,买盘
449,10:19:48,5.13,0.0,11,5643,买盘
450,10:19:51,5.12,-0.01,5,2560,卖盘
451,10:19:57,5.13,0.01,1,513,买盘
452,10:20:04,5.12,-0.01,34,17429,卖盘
453,10:20:06,5.12,0.0,6,3072,卖盘
454,10:20:30,5.13,0.01,15,7695,买盘
455,10:20:33,5.13,0.0,6,3073,买盘
456,10:20:57,5.13,0.0,1,513,买盘
457,10:21:00,5.13,0.0,20,10260,买盘
458,10:21:04,5.13,0.0,1,513,买盘
459,10:21:09,5.12,-0.01,10,5120,卖盘
460,10:21:12,5.12,0.0,7,3584,卖盘
461,10:21:33,5.12,0.0,5,2560,卖盘
462,10:21:36,5.12,0.0,44,22528,卖盘
463,10:21:39,5.12,0.0,2,1025,卖盘
464,10:21:42,5.13,0.01,99,50787,买盘
465,10:22:04,5.12,-0.01,10,5120,卖盘
466,10:22:06,5.12,0.0,8,4097,卖盘
467,10:22:12,5.13,0.01,20,10260,买盘
468,10:22:15,5.12,-0.01,5,2560,卖盘
469,10:22:18,5.12,0.0,40,20499,卖盘
470,10:22:24,5.13,0.01,73,37382,买盘
471,10:22:27,5.13,0.0,9,4617,买盘
472,10:22:30,5.13,0.0,14,7182,买盘
473,10:22:33,5.12,-0.01,6,3073,卖盘
474,10:22:45,5.13,0.01,2,1026,买盘
475,10:22:57,5.13,0.0,16,8208,买盘
476,10:23:09,5.13,0.0,1,513,买盘
477,10:23:15,5.13,0.0,2,1026,买盘
478,10:23:27,5.13,0.0,61,31293,买盘
479,10:23:30,5.13,0.0,16,8208,买盘
480,10:23:36,5.13,0.0,2,1026,买盘
481,10:23:51,5.13,0.0,1,513,买盘
482,10:24:06,5.13,0.0,2,1026,买盘
483,10:24:12,5.13,0.0,20,10260,买盘
484,10:24:21,5.13,0.0,11,5643,买盘
485,10:24:27,5.13,0.0,2,1026,买盘
486,10:24:30,5.13,0.0,1,513,买盘
487,10:24:33,5.13,0.0,7,3586,买盘
488,10:24:36,5.12,-0.01,2,1024,卖盘
489,10:24:45,5.13,0.01,1,513,买盘
490,10:24:57,5.13,0.0,1,513,买盘
491,10:25:00,5.12,-0.01,10,5120,卖盘
492,10:25:04,5.13,0.01,100,51300,买盘
493,10:25:12,5.13,0.0,2,1026,买盘
494,10:25:18,5.13,0.0,1,513,买盘
495,10:25:24,5.12,-0.01,5,2560,卖盘
496,10:25:33,5.12,0.0,15,7680,卖盘
497,10:25:36,5.13,0.01,1,513,买盘
498,10:25:39,5.12,-0.01,5,2560,卖盘
499,10:25:42,5.13,0.01,1,513,买盘
500,10:25:48,5.13,0.0,2,1026,买盘
501,10:25:51,5.12,-0.01,16,8202,卖盘
502,10:26:00,5.12,0.0,22,11270,卖盘
503,10:26:04,5.12,0.0,6,3073,卖盘
504,10:26:06,5.13,0.01,2,1026,买盘
505,10:26:09,5.13,0.0,4,2052,买盘
506,10:26:12,5.13,0.0,1,513,买盘
507,10:26:15,5.13,0.0,7,3591,买盘
508,10:26:18,5.13,0.0,11,5643,买盘
509,10:26:24,5.13,0.0,1,513,买盘
510,10:26:33,5.12,-0.01,5,2560,卖盘
511,10:26:39,5.12,0.0,62,31746,卖盘
512,10:26:42,5.13,0.01,1,513,买盘
513,10:26:48,5.13,0.0,1,513,买盘
514,10:27:06,5.13,0.0,84,43092,买盘
515,10:27:09,5.13,0.0,1,513,买盘
516,10:27:12,5.13,0.0,1,513,买盘
517,10:27:18,5.13,0.0,100,51300,买盘
518,10:27:21,5.13,0.0,1,513,买盘
519,10:27:30,5.13,0.0,1,513,买盘
520,10:27:33,5.12,-0.01,5,2560,卖盘
521,10:27:45,5.13,0.01,51,26163,买盘
522,10:27:54,5.14,0.01,1,514,买盘
523,10:28:06,5.14,0.0,2,1028,买盘
524,10:28:15,5.14,0.0,2,1028,买盘
525,10:28:21,5.14,0.0,1,514,买盘
526,10:28:33,5.13,-0.01,20,10260,卖盘
527,10:28:36,5.14,0.01,1,514,买盘
528,10:28:39,5.14,0.0,2,1028,买盘
529,10:28:42,5.14,0.0,1,514,买盘
530,10:28:48,5.13,-0.01,5,2565,卖盘
531,10:28:57,5.13,0.0,7,3591,卖盘
532,10:29:00,5.14,0.01,1,514,买盘
533,10:29:04,5.14,0.0,2,1028,买盘
534,10:29:06,5.13,-0.01,4,2052,卖盘
535,10:29:18,5.14,0.01,1,514,买盘
536,10:29:21,5.14,0.0,17,8738,买盘
537,10:29:33,5.13,-0.01,5,2565,卖盘
538,10:29:39,5.14,0.01,4,2056,买盘
539,10:29:42,5.14,0.0,1,514,买盘
540,10:29:45,5.14,0.0,23,11822,买盘
541,10:30:06,5.14,0.0,1,514,买盘
542,10:30:09,5.13,-0.01,18,9234,卖盘
543,10:30:12,5.13,0.0,7,3591,卖盘
544,10:30:27,5.13,0.0,6,3079,卖盘
545,10:30:33,5.13,0.0,5,2565,卖盘
546,10:30:45,5.13,0.0,20,10260,卖盘
547,10:30:48,5.14,0.01,2,1028,买盘
548,10:30:57,5.14,0.0,16,8224,买盘
