,time,price,change,vol,amount,type
44,09:32:12,3.49,0.0,19,6631,买盘
45,09:32:15,3.49,0.0,3,1047,卖盘
46,09:32:18,3.5,0.01,8,2800,买盘
47,09:32:24,3.49,-0.01,4,1396,卖盘
48,09:32:27,3.5,0.01,210,73500,买盘
49,09:32:30,3.49,-0.01,3,1047,卖盘
50,09:32:39,3.49,0.0,226,78874,卖盘
51,09:32:45,3.5,0.01,5,1750,买盘
52,09:32:48,3.5,0.0,18,6300,买盘
53,09:32:51,3.5,0.0,15,5250,买盘
54,09:32:57,3.5,0.0,62,21700,买盘
55,09:33:04,3.49,-0.01,16,5595,卖盘
56,09:33:06,3.5,0.01,3,1050,买盘
57,09:33:09,3.49,-0.01,9,3145,卖盘
58,09:33:12,3.49,0.0,2,698,卖盘
59,09:33:21,3.49,0.0,38,13262,卖盘
60,09:33:24,3.5,0.01,23,8049,买盘
61,09:33:27,3.49,-0.01,75,26175,卖盘
62,09:33:30,3.5,0.01,33,11546,买盘
63,09:33:33,3.49,-0.01,2,698,卖盘
64,09:33:36,3.49,0.0,48,16755,卖盘
65,09:33:39,3.49,0.0,104,36296,卖盘
66,09:33:48,3.49,0.0,2,698,卖盘
67,09:33:51,3.5,0.01,3,1050,买盘
68,09:33:54,3.5,0.0,14,4900,买盘
69,09:33:57,3.49,-0.01,2,698,卖盘
70,09:34:06,3.5,0.01,6,2100,买盘
71,09:34:09,3.5,0.0,6,2100,买盘
72,09:34:12,3.5,0.0,4,1400,买盘
73,09:34:15,3.5,0.0,303,106047,买盘
74,09:34:18,3.5,0.0,103,35957,买盘
75,09:34:21,3.5,0.0,39,13630,买盘
76,09:34:24,3.5,0.0,4,1397,买盘
77,09:34:27,3.5,0.0,11,3850,买盘
78,09:34:30,3.5,0.0,5,1750,买盘
79,09:34:33,3.5,0.0,3,1050,买盘
80,09:34:36,3.5,0.0,123,43050,买盘
81,09:34:39,3.5,0.0,131,45848,买盘
82,09:34:42,3.5,0.0,5,1750,买盘
83,09:34:45,3.5,0.0,154,53891,买盘
84,09:34:48,3.5,0.0,16,5600,买盘
85,09:34:51,3.5,0.0,11,3850,买盘
86,09:34:54,3.5,0.0,31,10849,买盘
87,09:34:57,3.5,0.0,2,700,买盘
88,09:35:04,3.49,-0.01,5,1745,卖盘
89,09:35:06,3.5,0.01,255,89250,买盘
90,09:35:09,3.5,0.0,1,350,买盘
91,09:35:12,3.5,0.0,11,3850,买盘
92,09:35:15,3.5,0.0,5,1750,买盘
93,09:35:21,3.5,0.0,100,35000,买盘
94,09:35:24,3.5,0.0,4,1400,买盘
95,09:35:33,3.5,0.0,13,4547,买盘
96,09:35:36,3.49,-0.01,1,349,卖盘
97,09:35:39,3.5,0.01,50,17500,买盘
98,09:35:45,3.49,-0.01,3,1047,卖盘
99,09:35:48,3.49,0.0,4,1396,卖盘
100,09:35:51,3.49,0.0,100,34900,卖盘
101,09:35:57,3.49,0.0,17,5946,卖盘
102,09:36:00,3.49,0.0,37,12913,卖盘
103,09:36:06,3.49,0.0,31,10819,卖盘
104,09:36:09,3.5,0.01,285,99750,买盘
105,09:36:15,3.5,0.0,38,13300,买盘
106,09:36:18,3.5,0.0,94,32900,买盘
107,09:36:21,3.49,-0.01,20,6980,卖盘
108,09:36:24,3.49,0.0,10,3490,卖盘
109,09:36:27,3.5,0.01,5,1750,买盘
110,09:36:30,3.5,0.0,3,1050,买盘
111,09:36:33,3.5,0.0,60,20993,买盘
112,09:36:36,3.5,0.0,4,1400,买盘
113,09:36:39,3.5,0.0,17,5949,买盘
114,09:36:42,3.5,0.0,20,7000,买盘
115,09:36:45,3.5,0.0,18,6298,买盘
116,09:37:00,3.49,-0.01,20,6980,卖盘
117,09:37:04,3.5,0.01,9,3150,买盘
118,09:37:06,3.5,0.0,16,5596,买盘
119,09:37:09,3.5,0.0,42,14697,买盘
120,09:37:12,3.49,-0.01,22,7678,卖盘
121,09:37:18,3.49,0.0,100,34900,卖盘
122,09:37:21,3.49,0.0,410,143100,卖盘
123,09:37:24,3.49,0.0,125,43625,卖盘
124,09:37:27,3.49,0.0,134,46766,卖盘
125,09:37:30,3.49,0.0,154,53746,卖盘
126,09:37:33,3.49,0.0,2,698,卖盘
127,09:37:36,3.49,0.0,117,40833,卖盘
128,09:37:39,3.49,0.0,1,349,卖盘
129,09:37:42,3.49,0.0,1,349,卖盘
130,09:37:48,3.49,0.0,1,349,卖盘
131,09:37:54,3.49,0.0,116,40484,卖盘
132,09:37:57,3.49,0.0,3,1047,卖盘
133,09:38:00,3.5,0.01,46,16060,买盘
134,09:38:04,3.49,-0.01,30,10470,卖盘
135,09:38:06,3.49,0.0,11,3839,卖盘
136,09:38:15,3.5,0.01,18,6295,买盘
137,09:38:21,3.5,0.0,266,92849,买盘
138,09:38:24,3.49,-0.01,32,11198,卖盘
139,09:38:27,3.5,0.01,148,51653,买盘
140,09:38:30,3.5,0.0,80,27950,买盘
141,09:38:33,3.49,-0.01,31,10819,卖盘
142,09:38:36,3.49,0.0,11,3839,卖盘
143,09:38:39,3.5,0.01,4,1400,买盘
144,09:38:45,3.49,-0.01,20,6980,卖盘
145,09:38:51,3.49,0.0,225,78525,卖盘
146,09:38:54,3.49,0.0,1,349,卖盘
147,09:38:57,3.49,0.0,11,3839,卖盘
148,09:39:06,3.49,0.0,16,5594,卖盘
149,09:39:12,3.5,0.01,24,8400,买盘
150,09:39:15,3.49,-0.01,9,3141,卖盘
151,09:39:18,3.5,0.01,16,5599,买盘
152,09:39:21,3.49,-0.01,1147,400303,卖盘
153,09:39:24,3.49,0.0,9,3141,卖盘
154,09:39:30,3.49,0.0,1,349,卖盘
155,09:39:33,3.49,0.0,59,20591,卖盘
156,09:39:36,3.49,0.0,20,6980,卖盘
157,09:39:39,3.49,0.0,24,8376,卖盘
158,09:39:42,3.49,0.0,36,12548,买盘
159,09:39:45,3.49,0.0,41,14309,买盘
160,09:39:51,3.48,-0.01,28,9744,卖盘
161,09:39:54,3.48,0.0,1,348,卖盘
162,09:39:57,3.49,0.01,11,3839,买盘
163,09:40:04,3.48,-0.01,1,348,卖盘
164,09:40:09,3.49,0.01,30,10448,买盘
165,09:40:12,3.49,0.0,666,232429,买盘
166,09:40:15,3.49,0.0,2,698,买盘
167,09:40:18,3.49,0.0,101,35249,买盘
168,09:40:21,3.49,0.0,1,349,买盘
169,09:40:25,3.48,-0.01,1,348,卖盘
170,09:40:27,3.49,0.01,6,2094,买盘
171,09:40:36,3.48,-0.01,5,1740,卖盘
172,09:40:39,3.48,0.0,22,7656,卖盘
173,09:40:42,3.48,0.0,420,146560,卖盘
174,09:40:45,3.48,0.0,3,1044,卖盘
175,09:40:51,3.49,0.01,288,100512,买盘
176,09:40:57,3.48,-0.01,10,3480,卖盘
177,09:41:03,3.49,0.01,1,349,买盘
178,09:41:09,3.49,0.0,33,11495,买盘
179,09:41:12,3.48,-0.01,5,1740,卖盘
180,09:41:15,3.49,0.01,131,45618,买盘
181,09:41:18,3.49,0.0,15,5235,买盘
182,09:41:24,3.49,0.0,10,3490,买盘
183,09:41:27,3.48,-0.01,49,17052,卖盘
184,09:41:33,3.49,0.01,44,15356,买盘
185,09:41:36,3.48,-0.01,529,184616,卖盘
186,09:41:39,3.48,0.0,8,2784,卖盘
187,09:41:48,3.48,0.0,152,52896,卖盘
188,09:41:51,3.48,0.0,50,17400,卖盘
189,09:41:54,3.48,0.0,21,7308,卖盘
190,09:42:00,3.48,0.0,108,37584,卖盘
191,09:42:04,3.48,0.0,19,6612,卖盘
192,09:42:07,3.48,0.0,3,1044,卖盘
193,09:42:12,3.48,0.0,30,10440,卖盘
194,09:42:15,3.49,0.01,5,1745,买盘
195,09:42:18,3.48,-0.01,1,348,卖盘
196,09:42:21,3.48,0.0,33,11484,卖盘
197,09:42:24,3.49,0.01,9,3141,买盘
198,09:42:36,3.48,-0.01,32,11149,卖盘
199,09:42:39,3.48,0.0,37,12876,卖盘
200,09:42:48,3.49,0.01,1,349,买盘
201,09:42:51,3.48,-0.01,20,6960,卖盘
202,09:42:54,3.48,0.0,30,10440,卖盘
203,09:43:04,3.48,0.0,42,14616,卖盘
204,09:43:06,3.48,0.0,1,348,卖盘
205,09:43:09,3.48,0.0,22,7676,卖盘
206,09:43:12,3.49,0.01,7,2443,买盘
207,09:43:15,3.48,-0.01,30,10440,卖盘
208,09:43:18,3.49,0.01,399,138878,买盘
209,09:43:24,3.48,-0.01,3,1044,卖盘
210,09:43:27,3.49,0.01,213,74163,买盘
211,09:43:30,3.49,0.0,15,5235,买盘
212,09:43:33,3.48,-0.01,80,27840,卖盘
213,09:43:39,3.48,0.0,140,48720,卖盘
214,09:43:42,3.48,0.0,44,15327,卖盘
215,09:43:45,3.48,0.0,200,69600,卖盘
216,09:43:51,3.49,0.01,15,5235,买盘
217,09:43:57,3.49,0.0,5,1745,买盘
218,09:44:04,3.48,-0.01,10,3480,卖盘
219,09:44:06,3.48,0.0,34,11843,卖盘
220,09:44:09,3.48,0.0,2,696,卖盘
221,09:44:12,3.48,0.0,37,12876,卖盘
222,09:44:15,3.48,0.0,2,696,卖盘
223,09:44:18,3.49,0.01,1,349,买盘
224,09:44:21,3.48,-0.01,96,33408,卖盘
225,09:44:24,3.49,0.01,22,7678,买盘
226,09:44:27,3.49,0.0,31,10819,买盘
227,09:44:30,3.49,0.0,85,29665,买盘
228,09:44:33,3.48,-0.01,125,43525,卖盘
229,09:44:36,3.48,0.0,25,8700,卖盘
230,09:44:45,3.48,0.0,1,348,卖盘
231,09:44:48,3.48,0.0,12,4186,卖盘
232,09:44:51,3.48,0.0,67,23327,卖盘
233,09:44:57,3.49,0.01,28,9772,买盘
234,09:45:00,3.48,-0.01,35,12180,卖盘
235,09:45:06,3.49,0.01,21,7309,买盘
236,09:45:09,3.48,-0.01,3,1044,卖盘
237,09:45:12,3.48,0.0,1,348,卖盘
238,09:45:15,3.48,0.0,26,9048,卖盘
239,09:45:18,3.48,0.0,42,14616,卖盘
240,09:45:21,3.49,0.01,30,10470,买盘
241,09:45:30,3.48,-0.01,523,182004,卖盘
242,09:45:33,3.48,0.0,4,1392,卖盘
243,09:45:36,3.48,0.0,2,696,卖盘
244,09:45:39,3.49,0.01,4,1396,买盘
245,09:45:42,3.48,-0.01,3,1044,卖盘
246,09:45:45,3.48,0.0,11,3828,卖盘
247,09:45:54,3.48,0.0,1,348,卖盘
248,09:46:04,3.49,0.01,2,698,买盘
249,09:46:06,3.49,0.0,2,698,买盘
250,09:46:09,3.49,0.0,93,32366,买盘
251,09:46:15,3.48,-0.01,31,10788,卖盘
252,09:46:18,3.48,0.0,11,3828,卖盘
253,09:46:21,3.48,0.0,20,6960,卖盘
254,09:46:30,3.49,0.01,41,14309,买盘
255,09:46:33,3.48,-0.01,10,3480,卖盘
256,09:46:39,3.48,0.0,157,54636,卖盘
257,09:46:45,3.48,0.0,2,696,卖盘
258,09:46:48,3.48,0.0,1,348,卖盘
259,09:46:51,3.49,0.01,39,13611,买盘
260,09:46:54,3.49,0.0,15,5235,买盘
261,09:46:57,3.48,-0.01,371,129119,卖盘
262,09:47:03,3.49,0.01,38,13262,买盘
263,09:47:06,3.49,0.0,199,69451,买盘
264,09:47:09,3.48,-0.01,10,3480,卖盘
265,09:47:16,3.48,0.0,22,7656,卖盘
266,09:47:18,3.48,0.0,3,1044,卖盘
267,09:47:21,3.48,0.0,100,34800,卖盘
268,09:47:24,3.48,0.0,1,348,卖盘
269,09:47:27,3.49,0.01,50,17450,买盘
270,09:47:36,3.49,0.0,16,5584,买盘
271,09:47:45,3.49,0.0,14,4882,买盘
272,09:47:48,3.49,0.0,7,2443,买盘
273,09:47:54,3.48,-0.01,1,348,卖盘
274,09:48:00,3.48,0.0,152,53046,卖盘
275,09:48:04,3.49,0.01,7,2443,买盘
276,09:48:06,3.49,0.0,24,8376,买盘
277,09:48:09,3.49,0.0,3,1047,买盘
278,09:48:12,3.48,-0.01,35,12180,卖盘
279,09:48:18,3.48,0.0,4,1392,卖盘
280,09:48:21,3.48,0.0,690,240792,卖盘
281,09:48:24,3.49,0.01,61,21288,买盘
282,09:48:27,3.48,-0.01,87,30355,卖盘
283,09:48:30,3.48,0.0,29,10092,卖盘
284,09:48:39,3.49,0.01,12,4188,买盘
285,09:48:42,3.48,-0.01,108,37584,卖盘
286,09:48:51,3.48,0.0,21,7308,卖盘
287,09:48:54,3.48,0.0,31,10818,卖盘
288,09:48:57,3.49,0.01,559,195091,买盘
289,09:49:00,3.49,0.0,51,17800,卖盘
290,09:49:04,3.49,0.0,3,1047,卖盘
291,09:49:06,3.5,0.01,32,11188,买盘
292,09:49:09,3.49,-0.01,18,6282,卖盘
293,09:49:15,3.49,0.0,1,349,卖盘
294,09:49:36,3.49,0.0,2,698,卖盘
295,09:49:39,3.49,0.0,2,698,卖盘
296,09:49:45,3.49,0.0,110,38390,卖盘
297,09:49:57,3.49,0.0,38,13262,卖盘
298,09:50:04,3.5,0.01,17,5950,买盘
299,09:50:09,3.5,0.0,21,7349,买盘
300,09:50:12,3.49,-0.01,1,349,卖盘
301,09:50:15,3.49,0.0,36,12564,卖盘
302,09:50:18,3.49,0.0,64,22336,卖盘
303,09:50:21,3.49,0.0,19,6631,卖盘
304,09:50:24,3.5,0.01,26,9088,买盘
305,09:50:27,3.5,0.0,21,7348,买盘
306,09:50:30,3.49,-0.01,3,1047,卖盘
307,09:50:33,3.49,0.0,2,698,卖盘
308,09:50:36,3.49,0.0,3,1047,卖盘
309,09:50:51,3.5,0.01,20,7000,买盘
310,09:50:57,3.49,-0.01,20,6980,卖盘
311,09:51:04,3.49,0.0,4,1399,卖盘
312,09:51:06,3.49,0.0,106,36994,卖盘
313,09:51:12,3.49,0.0,6,2094,卖盘
314,09:51:15,3.5,0.01,31,10849,买盘
315,09:51:18,3.5,0.0,1,350,买盘
316,09:51:21,3.5,0.0,13,4550,买盘
317,09:51:24,3.49,-0.01,98,34202,卖盘
318,09:51:27,3.5,0.01,71,24800,买盘
319,09:51:30,3.5,0.0,3,1050,买盘
320,09:51:33,3.5,0.0,205,71750,买盘
321,09:51:54,3.49,-0.01,237,82713,卖盘
322,09:51:57,3.49,0.0,1,349,卖盘
323,09:52:06,3.49,0.0,1,349,卖盘
324,09:52:15,3.49,0.0,1,349,卖盘
325,09:52:21,3.5,0.01,3,1050,买盘
326,09:52:24,3.49,-0.01,27,9423,卖盘
327,09:52:30,3.49,0.0,140,48860,卖盘
328,09:52:36,3.49,0.0,80,27920,卖盘
329,09:52:39,3.49,0.0,1,349,卖盘
330,09:52:45,3.49,0.0,21,7329,卖盘
331,09:52:48,3.49,0.0,154,53746,卖盘
332,09:52:54,3.49,0.0,51,17799,卖盘
333,09:53:00,3.49,0.0,20,6980,卖盘
334,09:53:12,3.49,0.0,36,12577,卖盘
335,09:53:15,3.49,0.0,1,349,卖盘
336,09:53:24,3.5,0.01,109,38063,买盘
337,09:53:27,3.49,-0.01,32,11168,卖盘
338,09:53:42,3.49,0.0,325,113749,卖盘
339,09:53:45,3.5,0.01,1,350,买盘
340,09:53:48,3.5,0.0,4,1400,买盘
341,09:53:51,3.5,0.0,145,50749,买盘
342,09:53:57,3.5,0.0,4,1400,买盘
343,09:54:06,3.49,-0.01,35,12215,卖盘
344,09:54:09,3.5,0.01,110,38478,买盘
345,09:54:12,3.5,0.0,29,10150,买盘
346,09:54:24,3.5,0.0,7,2450,买盘
347,09:54:42,3.5,0.0,53,18550,买盘
348,09:54:54,3.5,0.0,67,23400,买盘
349,09:54:57,3.5,0.0,42,14700,买盘
350,09:55:09,3.49,-0.01,41,14309,卖盘
351,09:55:12,3.49,0.0,29,10121,卖盘
352,09:55:15,3.49,0.0,16,5584,卖盘
353,09:55:18,3.49,0.0,2,698,卖盘
354,09:55:21,3.49,0.0,2,698,卖盘
355,09:55:30,3.49,0.0,300,104700,卖盘
356,09:55:33,3.49,0.0,25,8725,卖盘
357,09:55:42,3.5,0.01,100,35000,买盘
358,09:55:45,3.49,-0.01,3,1047,卖盘
359,09:55:51,3.49,0.0,1,349,卖盘
360,09:55:54,3.5,0.01,26,9100,买盘
361,09:56:09,3.5,0.0,39,13650,买盘
362,09:56:12,3.49,-0.01,113,39438,卖盘
363,09:56:19,3.5,0.01,69,24150,买盘
364,09:56:33,3.5,0.0,40,13990,买盘
365,09:56:51,3.49,-0.01,14,4886,卖盘
366,09:56:54,3.49,0.0,1,349,卖盘
367,09:57:04,3.49,0.0,30,10470,卖盘
368,09:57:06,3.49,0.0,8,2792,卖盘
369,09:57:24,3.5,0.01,2,700,买盘
370,09:57:27,3.49,-0.01,19,6631,卖盘
371,09:57:33,3.5,0.01,224,78285,买盘
372,09:57:57,3.49,-0.01,22,7678,卖盘
373,09:58:06,3.49,0.0,37,12915,卖盘
374,09:58:12,3.5,0.01,9,3150,买盘
375,09:58:15,3.49,-0.01,100,34900,卖盘
376,09:58:21,3.49,0.0,8,2792,卖盘
377,09:58:30,3.49,0.0,1,349,卖盘
378,09:58:45,3.5,0.01,1,350,买盘
379,09:59:00,3.5,0.0,2,700,买盘
380,09:59:03,3.49,-0.01,200,69800,卖盘
381,09:59:09,3.49,0.0,1574,549326,卖盘
382,09:59:12,3.49,0.0,88,30712,卖盘
383,09:59:15,3.5,0.01,270,94468,买盘
384,09:59:18,3.49,-0.01,2,698,中性盘
385,09:59:21,3.49,0.0,1,349,买盘
386,09:59:24,3.49,0.0,47,16403,中性盘
387,09:59:48,3.48,-0.01,9,3132,卖盘
388,09:59:51,3.49,0.01,60,20940,买盘
389,09:59:57,3.48,-0.01,466,162168,卖盘
390,10:00:00,3.48,0.0,100,34800,卖盘
391,10:00:04,3.49,0.01,16,5584,买盘
392,10:00:07,3.48,-0.01,6,2093,卖盘
393,10:00:18,3.48,0.0,13,4524,卖盘
394,10:00:21,3.49,0.01,35,12215,买盘
395,10:00:27,3.48,-0.01,86,29928,卖盘
396,10:00:45,3.48,0.0,1,348,卖盘
397,10:00:48,3.48,0.0,90,31320,卖盘
398,10:00:51,3.48,0.0,26,9048,卖盘
399,10:01:09,3.48,0.0,79,27492,卖盘
400,10:01:12,3.48,0.0,36,12528,卖盘
401,10:01:15,3.48,0.0,150,52200,卖盘
402,10:01:18,3.48,0.0,2,696,卖盘
403,10:01:21,3.48,0.0,30,10440,卖盘
404,10:01:24,3.49,0.01,22,7676,买盘
405,10:01:48,3.48,-0.01,33,11484,卖盘
406,10:01:51,3.48,0.0,103,35844,卖盘
407,10:01:54,3.48,0.0,131,45588,卖盘
408,10:01:57,3.48,0.0,26,9048,卖盘
409,10:02:00,3.48,0.0,95,33060,卖盘
410,10:02:04,3.48,0.0,322,112057,卖盘
411,10:02:07,3.48,0.0,118,41064,卖盘
412,10:02:09,3.48,0.0,147,51156,卖盘
413,10:02:12,3.48,0.0,12,4176,卖盘
414,10:02:15,3.48,0.0,2,696,卖盘
415,10:02:18,3.48,0.0,1026,357048,卖盘
416,10:02:21,3.48,0.0,66,22968,卖盘
417,10:02:24,3.48,0.0,157,54636,卖盘
418,10:02:27,3.48,0.0,1329,462492,卖盘
419,10:02:30,3.48,0.0,40,13890,买盘
420,10:02:33,3.48,0.0,92,32016,买盘
421,10:02:36,3.48,0.0,1,348,买盘
422,10:02:42,3.48,0.0,3,1044,买盘
423,10:02:45,3.48,0.0,71,24708,买盘
424,10:02:48,3.47,-0.01,12,4166,卖盘
425,10:02:51,3.47,0.0,79,27416,卖盘
426,10:02:57,3.48,0.01,3,1044,买盘
427,10:03:00,3.48,0.0,1,348,买盘
428,10:03:03,3.47,-0.01,29,10071,卖盘
429,10:03:07,3.48,0.01,3,1044,买盘
430,10:03:09,3.47,-0.01,34,11798,卖盘
431,10:03:12,3.48,0.01,3,1044,买盘
432,10:03:15,3.48,0.0,239,82934,买盘
433,10:03:18,3.47,-0.01,640,222082,卖盘
434,10:03:21,3.48,0.01,3,1044,买盘
435,10:03:24,3.47,-0.01,160,55520,卖盘
436,10:03:36,3.48,0.01,78,27073,买盘
437,10:03:39,3.47,-0.01,10,3470,卖盘
438,10:03:42,3.47,0.0,30,10410,卖盘
439,10:03:45,3.47,0.0,21,7287,卖盘
440,10:03:51,3.47,0.0,225,78075,卖盘
441,10:03:57,3.47,0.0,10,3470,卖盘
442,10:04:06,3.47,0.0,10,3470,卖盘
443,10:04:09,3.47,0.0,50,17350,卖盘
444,10:04:12,3.48,0.01,41,14230,买盘
445,10:04:27,3.48,0.0,23,8004,买盘
446,10:04:33,3.47,-0.01,16,5552,卖盘
447,10:04:36,3.47,0.0,5,1735,卖盘
448,10:04:42,3.48,0.01,14,4872,买盘
449,10:04:51,3.48,0.0,4,1392,买盘
450,10:04:54,3.48,0.0,12,4165,买盘
451,10:04:57,3.48,0.0,23,8004,买盘
452,10:05:00,3.48,0.0,5,1740,买盘
453,10:05:04,3.48,0.0,1,348,买盘
454,10:05:06,3.48,0.0,2,696,买盘
455,10:05:09,3.47,-0.01,200,69400,卖盘
456,10:05:12,3.47,0.0,28,9716,卖盘
457,10:05:15,3.48,0.01,1,348,买盘
458,10:05:18,3.47,-0.01,18,6246,卖盘
459,10:05:24,3.47,0.0,12,4164,卖盘
460,10:05:27,3.47,0.0,148,51356,卖盘
461,10:05:33,3.47,0.0,3116,1081252,卖盘
462,10:05:36,3.46,-0.01,8,2768,卖盘
463,10:05:39,3.47,0.01,5,1735,买盘
464,10:05:45,3.47,0.0,260,90120,买盘
465,10:05:51,3.46,-0.01,37,12829,卖盘
466,10:05:54,3.46,0.0,23,7961,卖盘
467,10:06:09,3.46,0.0,4,1384,卖盘
468,10:06:12,3.47,0.01,42,14574,买盘
469,10:06:21,3.46,-0.01,710,245690,卖盘
470,10:06:24,3.46,0.0,715,248100,卖盘
471,10:06:33,3.47,0.01,16,5552,买盘
472,10:06:36,3.46,-0.01,51,17647,卖盘
473,10:06:42,3.46,0.0,32,11072,卖盘
474,10:06:48,3.47,0.01,20,6940,买盘
475,10:06:51,3.47,0.0,510,176960,买盘
476,10:06:54,3.47,0.0,16,5552,买盘
477,10:06:57,3.46,-0.01,213,73698,卖盘
478,10:07:04,3.46,0.0,1,346,卖盘
479,10:07:12,3.47,0.01,20,6940,买盘
480,10:07:18,3.47,0.0,41,14226,买盘
481,10:07:33,3.47,0.0,6,2082,买盘
482,10:07:39,3.46,-0.01,1,346,卖盘
483,10:07:57,3.47,0.01,6,2082,买盘
484,10:08:04,3.47,0.0,1000,347000,买盘
485,10:08:06,3.47,0.0,65,22555,买盘
486,10:08:09,3.47,0.0,5,1735,买盘
487,10:08:12,3.47,0.0,269,93343,买盘
488,10:08:15,3.46,-0.01,300,104095,卖盘
489,10:08:18,3.47,0.01,294,101996,买盘
490,10:08:21,3.47,0.0,7,2429,买盘
491,10:08:24,3.47,0.0,38,13186,买盘
492,10:08:27,3.47,0.0,7,2429,买盘
493,10:08:39,3.47,0.0,1,347,卖盘
494,10:08:51,3.47,0.0,32,11104,卖盘
495,10:09:06,3.47,0.0,22,7634,卖盘
496,10:09:09,3.47,0.0,18,6246,卖盘
497,10:09:12,3.47,0.0,10,3470,卖盘
498,10:09:15,3.47,0.0,786,273521,卖盘
499,10:09:21,3.47,0.0,1,347,卖盘
500,10:09:36,3.47,0.0,22,7634,卖盘
501,10:09:42,3.47,0.0,1,347,卖盘
502,10:09:48,3.47,0.0,54,18738,卖盘
503,10:09:51,3.47,0.0,49,17003,卖盘
504,10:09:54,3.47,0.0,19,6593,卖盘
505,10:10:00,3.47,0.0,12,4164,卖盘
506,10:10:04,3.48,0.01,53,18444,买盘
507,10:10:07,3.47,-0.01,93,32271,卖盘
508,10:10:09,3.47,0.0,263,91261,卖盘
509,10:10:12,3.47,0.0,157,54479,卖盘
510,10:10:15,3.47,0.0,144,49968,卖盘
511,10:10:18,3.47,0.0,34,11798,卖盘
512,10:10:21,3.47,0.0,83,28801,卖盘
513,10:10:24,3.47,0.0,231,80157,卖盘
514,10:10:33,3.46,-0.01,8,2768,卖盘
515,10:10:42,3.46,0.0,9,3114,卖盘
516,10:10:51,3.46,0.0,30,10380,卖盘
517,10:10:54,3.47,0.01,11,3817,买盘
518,10:11:00,3.47,0.0,40,13880,买盘
519,10:11:04,3.47,0.0,11,3816,买盘
520,10:11:15,3.47,0.0,10,3470,买盘
521,10:11:24,3.46,-0.01,90,31160,卖盘
522,10:11:27,3.47,0.01,30,10410,买盘
523,10:11:36,3.46,-0.01,12,4152,卖盘
524,10:11:39,3.47,0.01,35,12145,买盘
525,10:11:45,3.46,-0.01,26,8996,卖盘
526,10:12:04,3.47,0.01,13,4508,买盘
527,10:12:07,3.46,-0.01,230,79580,卖盘
528,10:12:21,3.47,0.01,3,1041,买盘
529,10:12:42,3.47,0.0,10,3469,买盘
530,10:13:09,3.46,-0.01,1,346,卖盘
531,10:13:24,3.46,0.0,70,24220,卖盘
532,10:13:27,3.46,0.0,215,74390,卖盘
533,10:13:30,3.46,0.0,12,4152,卖盘
534,10:13:39,3.46,0.0,11,3806,卖盘
535,10:13:45,3.47,0.01,6,2082,买盘
536,10:13:48,3.46,-0.01,21,7266,卖盘
537,10:14:15,3.47,0.01,1582,548954,买盘
538,10:14:18,3.47,0.0,101,35046,买盘
539,10:14:21,3.47,0.0,4,1388,买盘
540,10:14:24,3.47,0.0,88,30526,买盘
541,10:14:27,3.47,0.0,100,34700,买盘
542,10:14:42,3.47,0.0,10,3470,买盘
543,10:14:45,3.47,0.0,5,1735,买盘
