,time,price,change,vol,amount,type
52,09:36:06,2.95,0.0,11,3245,卖盘
53,09:36:09,2.96,0.01,1,296,买盘
54,09:36:12,2.95,-0.01,16,4720,卖盘
55,09:36:15,2.95,0.0,1,295,卖盘
56,09:36:18,2.95,0.0,10,2950,卖盘
57,09:36:24,2.95,0.0,4,1180,卖盘
58,09:37:00,2.95,0.0,7,2065,卖盘
59,09:37:24,2.96,0.01,1054,312236,买盘
60,09:37:39,2.96,0.0,39,11292,卖盘
61,09:37:45,2.96,0.0,6,1776,买盘
62,09:37:54,2.96,0.0,151,44948,买盘
63,09:38:00,2.96,0.0,7,2072,卖盘
64,09:38:04,2.96,0.0,16,4736,卖盘
65,09:38:09,2.96,0.0,9,2664,卖盘
66,09:38:15,2.97,0.01,50,14830,买盘
67,09:38:18,2.96,-0.01,41,12136,卖盘
68,09:38:24,2.96,0.0,10,2960,卖盘
69,09:38:30,2.97,0.01,2,594,买盘
70,09:38:51,2.96,-0.01,100,29600,卖盘
71,09:38:54,2.97,0.01,20,5940,买盘
72,09:38:57,2.97,0.0,2,594,买盘
73,09:39:00,2.96,-0.01,8,2368,卖盘
74,09:39:04,2.96,0.0,131,38776,卖盘
75,09:39:33,2.96,0.0,18,5328,卖盘
76,09:39:39,2.96,0.0,10,2960,卖盘
77,09:39:57,2.97,0.01,200,59400,买盘
78,09:40:00,2.96,-0.01,8,2368,卖盘
79,09:40:07,2.96,0.0,48,14208,卖盘
80,09:40:09,2.96,0.0,19,5624,卖盘
81,09:40:12,2.96,0.0,21,6216,卖盘
82,09:40:15,2.96,0.0,2,592,卖盘
83,09:40:18,2.96,0.0,1,296,卖盘
84,09:40:21,2.96,0.0,11,3256,卖盘
85,09:40:25,2.96,0.0,14,4144,卖盘
86,09:40:33,2.96,0.0,6,1524,卖盘
87,09:40:39,2.96,0.0,11,3508,买盘
88,09:40:57,2.96,0.0,20,5920,卖盘
89,09:41:00,2.96,0.0,8,2368,卖盘
90,09:41:03,2.96,0.0,54,15984,卖盘
91,09:41:09,2.96,0.0,1,296,卖盘
92,09:41:12,2.96,0.0,10,2960,卖盘
93,09:41:36,2.97,0.01,10,2970,买盘
94,09:41:39,2.96,-0.01,37,10700,卖盘
95,09:41:57,2.95,-0.01,60,17700,卖盘
96,09:42:00,2.95,0.0,8,2360,卖盘
97,09:42:04,2.96,0.01,169,50024,买盘
98,09:42:12,2.96,0.0,43,12728,买盘
99,09:42:15,2.95,-0.01,22,6490,卖盘
100,09:42:21,2.95,0.0,50,14750,卖盘
101,09:42:24,2.96,0.01,1,296,买盘
102,09:42:36,2.96,0.0,8,2368,买盘
103,09:42:42,2.96,0.0,3,888,买盘
104,09:42:45,2.96,0.0,87,25752,买盘
105,09:42:48,2.96,0.0,33,9768,买盘
106,09:43:00,2.95,-0.01,8,2360,卖盘
107,09:43:18,2.96,0.01,10,2960,买盘
108,09:43:51,2.96,0.0,31,9176,买盘
109,09:44:00,2.95,-0.01,8,2360,卖盘
110,09:44:04,2.96,0.01,10,2960,买盘
111,09:44:15,2.95,-0.01,15,4425,卖盘
112,09:44:24,2.96,0.01,30,8880,买盘
113,09:44:33,2.96,0.0,5,1480,买盘
114,09:44:57,2.95,-0.01,20,5900,卖盘
115,09:45:00,2.95,0.0,58,17110,卖盘
116,09:45:21,2.96,0.01,50,14800,买盘
117,09:45:39,2.95,-0.01,10,2950,卖盘
118,09:45:54,2.96,0.01,27,7992,买盘
119,09:46:18,2.96,0.0,26,7696,买盘
120,09:46:24,2.96,0.0,15,4440,买盘
121,09:46:57,2.96,0.0,21,6216,买盘
122,09:47:24,2.96,0.0,2,592,买盘
123,09:47:36,2.96,0.0,13,3848,买盘
124,09:48:00,2.95,-0.01,17,5015,卖盘
125,09:48:06,2.96,0.01,8,2368,买盘
126,09:48:12,2.96,0.0,9,2664,买盘
127,09:48:30,2.96,0.0,1,296,买盘
128,09:48:33,2.95,-0.01,17,5015,卖盘
129,09:48:39,2.95,0.0,6,1770,卖盘
130,09:48:42,2.95,0.0,4,1180,卖盘
131,09:48:45,2.95,0.0,4,1180,卖盘
132,09:49:12,2.96,0.01,1,296,买盘
133,09:49:30,2.95,-0.01,20,5900,卖盘
134,09:49:39,2.96,0.01,3,888,买盘
135,09:49:57,2.96,0.0,10,2960,买盘
136,09:50:00,2.96,0.0,150,44400,买盘
137,09:50:04,2.95,-0.01,20,5900,卖盘
138,09:50:12,2.96,0.01,413,121855,买盘
139,09:50:24,2.95,-0.01,52,15340,卖盘
140,09:50:27,2.95,0.0,8,2360,卖盘
141,09:50:30,2.95,0.0,3,885,卖盘
142,09:50:42,2.96,0.01,5,1480,买盘
143,09:51:27,2.95,-0.01,11,3245,卖盘
144,09:51:39,2.95,0.0,40,11800,卖盘
145,09:52:06,2.96,0.01,250,74000,买盘
146,09:52:57,2.96,0.0,1,296,买盘
147,09:53:42,2.96,0.0,6,1776,买盘
148,09:53:51,2.95,-0.01,5,1475,卖盘
149,09:55:00,2.95,0.0,272,80240,卖盘
150,09:55:09,2.96,0.01,18,5328,买盘
151,09:56:00,2.96,0.0,10,2960,买盘
152,09:56:24,2.96,0.0,22,6512,买盘
153,09:56:45,2.97,0.01,4767,1415008,买盘
154,09:56:48,2.98,0.01,85,25303,买盘
155,09:56:51,2.98,0.0,35,10430,买盘
156,09:56:57,2.98,0.0,5,1490,买盘
157,09:57:09,2.98,0.0,24,7152,买盘
158,09:57:15,2.98,0.0,50,14900,买盘
159,09:57:21,2.98,0.0,100,29800,买盘
160,09:57:27,2.98,0.0,4,1192,买盘
161,09:57:36,2.97,-0.01,50,14897,卖盘
162,09:57:45,2.98,0.01,1,298,买盘
163,09:57:48,2.98,0.0,9,2682,买盘
164,09:58:00,2.98,0.0,6,1788,买盘
165,09:58:04,2.98,0.0,1,298,买盘
166,09:58:06,2.97,-0.01,25,7445,卖盘
167,09:58:45,2.98,0.01,20,5960,买盘
168,09:59:09,2.98,0.0,28,8344,买盘
169,09:59:15,2.98,0.0,50,14900,买盘
170,09:59:27,2.98,0.0,80,23840,买盘
171,09:59:30,2.98,0.0,21,6258,买盘
172,09:59:33,2.98,0.0,200,59600,买盘
173,09:59:36,2.98,0.0,6,1788,买盘
174,09:59:42,2.98,0.0,13,3874,买盘
175,09:59:46,2.98,0.0,16,4768,买盘
176,09:59:54,2.98,0.0,21,6258,买盘
177,10:00:09,2.98,0.0,1,298,买盘
178,10:00:12,2.98,0.0,20,5960,买盘
179,10:00:18,2.98,0.0,3,894,买盘
180,10:00:24,2.98,0.0,9,2682,买盘
181,10:00:27,2.98,0.0,3,894,买盘
182,10:00:42,2.98,0.0,13,3874,买盘
183,10:00:45,2.98,0.0,50,14900,买盘
184,10:00:48,2.98,0.0,11,3278,买盘
185,10:01:06,2.98,0.0,33,9834,买盘
186,10:01:15,2.98,0.0,3,894,买盘
187,10:01:24,2.98,0.0,3,894,买盘
188,10:01:30,2.97,-0.01,10,2970,卖盘
189,10:01:33,2.98,0.01,8,2384,买盘
190,10:01:45,2.98,0.0,65,19370,买盘
191,10:01:51,2.98,0.0,2,596,买盘
192,10:02:04,2.97,-0.01,50,14850,卖盘
193,10:02:07,2.97,0.0,20,5940,卖盘
194,10:02:12,2.97,0.0,301,89428,卖盘
195,10:02:27,2.98,0.01,7,2086,买盘
196,10:02:48,2.98,0.0,4,1192,买盘
197,10:02:51,2.98,0.0,6,1788,买盘
198,10:02:57,2.98,0.0,10,2980,买盘
199,10:03:03,2.98,0.0,10,2980,买盘
200,10:03:18,2.98,0.0,8,2384,买盘
201,10:03:24,2.98,0.0,21,6258,买盘
202,10:03:33,2.98,0.0,23,6854,买盘
203,10:03:42,2.98,0.0,1,298,买盘
204,10:03:45,2.97,-0.01,1,297,卖盘
205,10:04:15,2.97,0.0,10,2970,卖盘
206,10:04:36,2.98,0.01,30,8940,买盘
207,10:04:48,2.98,0.0,10,2980,买盘
208,10:05:09,2.98,0.0,50,14900,买盘
209,10:05:27,2.98,0.0,100,29800,买盘
210,10:05:36,2.98,0.0,1,298,买盘
211,10:05:54,2.98,0.0,21,6258,买盘
212,10:05:58,2.98,0.0,357,106386,买盘
213,10:06:04,2.98,0.0,51,15198,买盘
214,10:06:06,2.98,0.0,79,23542,买盘
215,10:06:09,2.98,0.0,10,2980,买盘
216,10:06:21,2.98,0.0,25,7438,买盘
217,10:06:36,2.98,0.0,50,14900,买盘
218,10:06:42,2.97,-0.01,2,594,卖盘
219,10:06:57,2.97,0.0,10,2970,卖盘
220,10:07:15,2.98,0.01,30,8940,买盘
221,10:07:18,2.98,0.0,30,8940,买盘
222,10:07:33,2.97,-0.01,10,2970,卖盘
223,10:07:36,2.98,0.01,519,154662,买盘
224,10:07:39,2.98,0.0,150,44700,买盘
225,10:07:42,2.98,0.0,887,264326,买盘
226,10:07:45,2.98,0.0,50,14900,买盘
227,10:07:48,2.98,0.0,7,2086,买盘
228,10:07:51,2.97,-0.01,150,44550,卖盘
229,10:07:54,2.98,0.01,800,238400,买盘
230,10:08:00,2.98,0.0,24,7152,卖盘
231,10:08:06,2.98,0.0,20,5960,卖盘
232,10:08:09,2.98,0.0,30,8940,卖盘
233,10:08:12,2.98,0.0,535,159430,卖盘
234,10:08:15,2.98,0.0,43,12814,卖盘
235,10:08:18,2.98,0.0,112,33376,卖盘
236,10:08:21,2.98,0.0,7,2086,买盘
237,10:08:27,2.98,0.0,33,9834,买盘
238,10:08:30,2.98,0.0,89,26522,买盘
239,10:08:39,2.98,0.0,85,25330,买盘
240,10:08:45,2.98,0.0,42,12516,买盘
241,10:08:48,2.98,0.0,19,5662,买盘
242,10:08:54,2.98,0.0,5,1490,买盘
243,10:08:57,2.98,0.0,94,28012,买盘
244,10:09:04,2.98,0.0,25,7450,买盘
245,10:09:06,2.98,0.0,42,12516,卖盘
246,10:09:15,2.98,0.0,80,23840,卖盘
247,10:09:21,2.98,0.0,60,17880,卖盘
248,10:09:24,2.98,0.0,50,14900,卖盘
249,10:09:27,2.98,0.0,21,6258,卖盘
250,10:09:30,2.99,0.01,6,1794,买盘
251,10:09:36,2.99,0.0,195,58300,买盘
252,10:09:42,2.99,0.0,60,17939,买盘
253,10:09:45,2.98,-0.01,50,14900,卖盘
254,10:09:51,2.98,0.0,21,6258,买盘
255,10:09:54,2.98,0.0,10,2980,买盘
256,10:09:57,2.98,0.0,34,10132,买盘
257,10:10:09,2.98,0.0,108,32184,买盘
258,10:10:15,2.98,0.0,10,2980,买盘
259,10:10:18,2.98,0.0,54,16080,买盘
260,10:10:27,2.98,0.0,20,5960,卖盘
261,10:10:30,2.98,0.0,12,3576,卖盘
262,10:10:39,2.98,0.0,20,5960,卖盘
263,10:10:42,2.98,0.0,87,25926,卖盘
264,10:10:57,2.98,0.0,22,6556,买盘
265,10:11:12,2.98,0.0,1,298,买盘
266,10:11:18,2.98,0.0,16,4768,买盘
267,10:11:36,2.97,-0.01,13,3730,卖盘
268,10:11:42,2.97,0.0,19,5643,卖盘
269,10:11:48,2.97,0.0,178,52866,卖盘
270,10:11:51,2.97,0.0,18,5346,卖盘
271,10:12:00,2.97,0.0,301,89397,卖盘
272,10:12:04,2.98,0.01,6,1788,买盘
273,10:12:07,2.97,-0.01,290,86130,卖盘
274,10:12:15,2.98,0.01,6,1788,买盘
275,10:12:18,2.97,-0.01,2000,594000,卖盘
276,10:12:21,2.97,0.0,189,56133,卖盘
277,10:12:24,2.97,0.0,109,32373,卖盘
278,10:12:27,2.97,0.0,41,12177,卖盘
279,10:12:30,2.97,0.0,18,5346,卖盘
280,10:12:33,2.97,0.0,17,5049,卖盘
281,10:12:42,2.97,0.0,2,594,卖盘
282,10:12:45,2.97,0.0,81,24057,卖盘
283,10:12:48,2.97,0.0,39,11461,卖盘
284,10:13:06,2.97,0.0,1,297,买盘
285,10:13:27,2.97,0.0,9,2673,买盘
286,10:13:33,2.97,0.0,170,50612,买盘
287,10:13:57,2.97,0.0,5,1485,卖盘
288,10:14:06,2.97,0.0,22,6534,卖盘
289,10:14:09,2.98,0.01,12,3575,买盘
290,10:14:12,2.97,-0.01,37,10867,卖盘
291,10:14:21,2.97,0.0,14,4158,买盘
292,10:14:36,2.97,0.0,1,297,买盘
293,10:14:42,2.97,0.0,100,29700,买盘
294,10:14:54,2.97,0.0,20,5940,买盘
295,10:15:12,2.97,0.0,7,2079,买盘
296,10:15:15,2.97,0.0,4,1188,买盘
297,10:15:18,2.97,0.0,10,2970,买盘
298,10:15:30,2.97,0.0,208,61776,买盘
299,10:15:39,2.96,-0.01,2,592,卖盘
300,10:16:09,2.96,0.0,30,8880,卖盘
301,10:16:30,2.97,0.01,12,3564,买盘
302,10:16:45,2.96,-0.01,11,3256,卖盘
303,10:17:00,2.96,0.0,58,17168,卖盘
304,10:18:04,2.96,0.0,40,11840,卖盘
305,10:18:18,2.96,0.0,20,5920,卖盘
306,10:18:39,2.96,0.0,11,3256,卖盘
307,10:19:12,2.96,0.0,10,2960,卖盘
308,10:19:33,2.96,0.0,220,65120,卖盘
309,10:19:45,2.96,0.0,50,14800,卖盘
310,10:19:48,2.97,0.01,1,297,买盘
311,10:19:51,2.96,-0.01,200,59200,卖盘
312,10:19:57,2.97,0.01,5,1485,买盘
313,10:21:09,2.97,0.0,4,1188,买盘
314,10:21:33,2.97,0.0,76,22572,买盘
315,10:21:36,2.97,0.0,10,2970,买盘
316,10:21:39,2.96,-0.01,2,592,卖盘
317,10:22:39,2.96,0.0,4,1184,卖盘
318,10:22:42,2.97,0.01,1,297,买盘
319,10:22:51,2.96,-0.01,16,4736,卖盘
320,10:23:21,2.96,0.0,160,47360,卖盘
321,10:23:51,2.96,0.0,18,5328,卖盘
322,10:24:06,2.96,0.0,48,14208,卖盘
323,10:24:21,2.96,0.0,10,2960,卖盘
324,10:24:30,2.97,0.01,6,1782,买盘
325,10:24:36,2.96,-0.01,2,592,卖盘
326,10:24:54,2.96,0.0,3,888,卖盘
327,10:25:00,2.97,0.01,195,57915,买盘
328,10:25:06,2.97,0.0,20,5940,买盘
329,10:25:18,2.97,0.0,10,2970,买盘
330,10:25:21,2.97,0.0,1,297,买盘
331,10:25:24,2.97,0.0,10,2970,买盘
332,10:25:36,2.97,0.0,4,1188,买盘
333,10:26:00,2.97,0.0,3,891,买盘
334,10:26:27,2.97,0.0,7,2079,买盘
335,10:26:42,2.97,0.0,93,27621,买盘
336,10:26:48,2.96,-0.01,123,36408,卖盘
337,10:27:09,2.97,0.01,44,13068,买盘
338,10:27:33,2.96,-0.01,89,26344,卖盘
339,10:28:57,2.97,0.01,1,297,买盘
340,10:29:04,2.97,0.0,22,6534,买盘
341,10:29:10,2.96,-0.01,6,1776,卖盘
342,10:29:45,2.97,0.01,10,2970,买盘
343,10:30:42,2.96,-0.01,1,296,卖盘
344,10:31:04,2.97,0.01,70,20790,买盘
345,10:31:09,2.97,0.0,1,297,买盘
346,10:31:21,2.96,-0.01,40,11840,卖盘
347,10:32:36,2.96,0.0,44,13024,卖盘
348,10:33:51,2.97,0.01,3,891,买盘
349,10:34:06,2.97,0.0,76,22572,买盘
350,10:34:18,2.97,0.0,5,1485,买盘
351,10:34:24,2.97,0.0,1,297,买盘
352,10:34:48,2.97,0.0,40,11880,买盘
353,10:34:57,2.97,0.0,10,2970,买盘
354,10:36:30,2.96,-0.01,1,296,卖盘
355,10:36:33,2.97,0.01,32,9504,买盘
356,10:37:39,2.97,0.0,20,5940,买盘
357,10:38:54,2.96,-0.01,4,1184,卖盘
358,10:39:21,2.96,0.0,106,31376,卖盘
359,10:40:09,2.97,0.01,2,594,买盘
360,10:42:33,2.97,0.0,2,594,买盘
361,10:42:42,2.96,-0.01,70,20720,卖盘
362,10:43:42,2.96,0.0,14,4144,卖盘
363,10:44:33,2.97,0.01,4,1188,买盘
364,10:44:39,2.97,0.0,90,26730,买盘
365,10:45:24,2.97,0.0,200,59400,买盘
366,10:46:04,2.96,-0.01,19,5624,卖盘
367,10:46:18,2.96,0.0,72,21312,卖盘
368,10:46:48,2.97,0.01,19,5643,买盘
369,10:47:21,2.96,-0.01,8,2368,卖盘
370,10:47:33,2.96,0.0,9,2922,卖盘
371,10:47:36,2.97,0.01,39,11583,买盘
372,10:47:51,2.96,-0.01,694,205424,卖盘
373,10:48:30,2.97,0.01,11,3267,买盘
374,10:50:04,2.96,-0.01,10,2960,卖盘
375,10:50:42,2.96,0.0,116,34336,卖盘
376,10:51:42,2.97,0.01,6,1782,买盘
377,10:53:45,2.97,0.0,6,1782,买盘
378,10:53:48,2.96,-0.01,31,9176,卖盘
379,10:53:54,2.97,0.01,1,297,买盘
380,10:54:00,2.97,0.0,31,9207,买盘
381,10:54:06,2.97,0.0,1,297,买盘
382,10:54:51,2.97,0.0,195,57915,买盘
383,10:55:24,2.97,0.0,30,8910,买盘
384,10:55:45,2.97,0.0,1,297,买盘
385,10:55:51,2.97,0.0,1,297,买盘
386,10:55:54,2.97,0.0,1,297,买盘
387,10:56:15,2.96,-0.01,20,5920,卖盘
388,10:56:24,2.97,0.01,20,5940,买盘
389,10:57:09,2.97,0.0,144,42768,买盘
390,10:57:24,2.97,0.0,8,2376,买盘
391,10:59:06,2.97,0.0,17,5049,买盘
392,11:00:00,2.97,0.0,9,2673,买盘
393,11:01:21,2.97,0.0,10,2970,买盘
394,11:01:42,2.97,0.0,375,111375,买盘
395,11:02:06,2.97,0.0,312,92489,买盘
396,11:02:09,2.97,0.0,1,297,卖盘
397,11:02:15,2.97,0.0,30,8910,卖盘
398,11:02:18,2.97,0.0,54,16038,卖盘
399,11:02:21,2.97,0.0,9,2848,卖盘
400,11:02:24,2.97,0.0,3,891,买盘
401,11:02:27,2.97,0.0,1,297,买盘
402,11:02:33,2.97,0.0,1,297,买盘
403,11:02:42,2.97,0.0,2,419,买盘
404,11:03:04,2.97,0.0,10,2970,卖盘
405,11:03:18,2.97,0.0,8,2551,卖盘
406,11:03:21,2.97,0.0,2,594,买盘
407,11:03:24,2.97,0.0,1,297,买盘
408,11:03:27,2.97,0.0,1,297,买盘
409,11:03:54,2.98,0.01,50,14899,买盘
410,11:04:33,2.97,-0.01,3,891,卖盘
411,11:04:45,2.97,0.0,33,9801,买盘
412,11:05:06,2.97,0.0,3,891,买盘
413,11:05:33,2.96,-0.01,3,888,卖盘
414,11:06:27,2.97,0.01,8,2376,买盘
415,11:06:54,2.96,-0.01,23,6808,卖盘
416,11:07:04,2.96,0.0,3,888,卖盘
417,11:07:06,2.97,0.01,20,5940,买盘
418,11:07:09,2.97,0.0,9,2673,买盘
419,11:07:27,2.97,0.0,3,891,买盘
420,11:07:36,2.97,0.0,50,14850,买盘
421,11:08:15,2.97,0.0,118,35046,买盘
422,11:08:27,2.97,0.0,56,16632,买盘
423,11:08:54,2.97,0.0,3,891,买盘
424,11:09:36,2.97,0.0,1,297,买盘
425,11:10:00,2.97,0.0,20,5940,买盘
426,11:10:15,2.97,0.0,2,594,买盘
427,11:10:54,2.97,0.0,15,4455,买盘
428,11:12:06,2.97,0.0,2,594,买盘
429,11:12:48,2.97,0.0,20,5940,买盘
430,11:13:09,2.96,-0.01,1,296,卖盘
431,11:13:42,2.97,0.01,134,39798,买盘
432,11:14:09,2.97,0.0,10,2970,买盘
433,11:14:24,2.96,-0.01,8,2368,卖盘
434,11:14:30,2.97,0.01,20,5940,买盘
435,11:14:42,2.96,-0.01,431,127576,卖盘
436,11:15:24,2.97,0.01,50,14850,买盘
437,11:15:33,2.97,0.0,1,297,买盘
438,11:16:24,2.97,0.0,8,2376,买盘
439,11:16:30,2.97,0.0,9,2673,买盘
440,11:16:33,2.96,-0.01,64,18944,卖盘
441,11:17:00,2.97,0.01,1,297,买盘
442,11:17:27,2.97,0.0,30,8910,买盘
443,11:17:48,2.97,0.0,71,21087,买盘
444,11:17:54,2.97,0.0,20,5940,买盘
445,11:18:54,2.97,0.0,20,5940,买盘
446,11:19:07,2.97,0.0,81,24057,买盘
447,11:19:24,2.97,0.0,60,17820,买盘
448,11:19:30,2.97,0.0,18,5346,买盘
449,11:20:18,2.97,0.0,80,23760,买盘
450,11:20:33,2.97,0.0,102,30294,卖盘
451,11:21:06,2.97,0.0,9,2673,买盘
452,11:21:48,2.97,0.0,1,297,买盘
453,11:22:00,2.97,0.0,1,297,买盘
454,11:22:33,2.96,-0.01,108,31968,卖盘
455,11:22:36,2.97,0.01,40,11880,买盘
456,11:23:03,2.97,0.0,19,5643,买盘
457,11:23:54,2.97,0.0,73,21681,买盘
458,11:24:18,2.96,-0.01,65,19240,卖盘
459,11:25:48,2.97,0.01,1,297,买盘
460,11:25:51,2.96,-0.01,108,31968,卖盘
461,11:27:15,2.97,0.01,40,11880,买盘
462,11:29:57,2.97,0.0,2,594,买盘
463,13:00:04,2.97,0.0,287,85118,买盘
464,13:00:06,2.96,-0.01,54,16034,卖盘
465,13:00:09,2.97,0.01,150,44550,买盘
466,13:00:21,2.97,0.0,38,11286,买盘
467,13:01:00,2.96,-0.01,72,21312,卖盘
468,13:01:54,2.96,0.0,20,5920,卖盘
469,13:02:24,2.97,0.01,7,2079,买盘
470,13:02:36,2.97,0.0,21,6237,买盘
471,13:03:39,2.97,0.0,1,297,买盘
472,13:05:09,2.97,0.0,4,1188,买盘
473,13:05:39,2.96,-0.01,65,19240,卖盘
474,13:06:42,2.97,0.01,4,1188,买盘
475,13:07:51,2.97,0.0,40,11880,买盘
476,13:07:57,2.97,0.0,39,11583,买盘
477,13:08:09,2.97,0.0,1,297,买盘
478,13:08:39,2.97,0.0,64,19008,买盘
479,13:08:48,2.97,0.0,6,1782,买盘
480,13:08:54,2.97,0.0,6,1782,买盘
481,13:10:36,2.97,0.0,14,4158,买盘
482,13:10:54,2.97,0.0,168,49896,买盘
483,13:11:24,2.97,0.0,17,5049,买盘
484,13:13:18,2.97,0.0,58,17188,买盘
485,13:13:30,2.97,0.0,8,2376,买盘
486,13:13:42,2.97,0.0,1,297,买盘
487,13:13:54,2.97,0.0,7,2079,买盘
488,13:14:15,2.97,0.0,7,2079,买盘
489,13:14:42,2.96,-0.01,18,5328,卖盘
490,13:14:48,2.96,0.0,18,5328,卖盘
491,13:14:51,2.97,0.01,2,593,买盘
492,13:15:06,2.97,0.0,12,3564,买盘
493,13:15:12,2.97,0.0,6,1782,买盘
494,13:15:18,2.97,0.0,44,13068,买盘
495,13:15:30,2.97,0.0,6,1782,买盘
496,13:16:57,2.96,-0.01,20,5920,卖盘
497,13:17:39,2.97,0.01,7,2079,买盘
498,13:17:57,2.96,-0.01,51,15146,卖盘
499,13:18:30,2.97,0.01,225,66825,买盘
500,13:18:33,2.97,0.0,50,14850,买盘
501,13:18:36,2.96,-0.01,2,592,卖盘
502,13:18:48,2.97,0.01,19,5643,买盘
503,13:19:30,2.96,-0.01,20,5920,卖盘
504,13:19:33,2.97,0.01,67,19899,买盘
505,13:20:57,2.96,-0.01,2,592,卖盘
506,13:21:21,2.96,0.0,6,1776,卖盘
507,13:21:36,2.96,0.0,3,888,卖盘
508,13:22:04,2.96,0.0,10,2969,卖盘
509,13:22:24,2.97,0.01,20,5940,买盘
510,13:22:48,2.97,0.0,5,1485,买盘
511,13:23:57,2.96,-0.01,1,296,卖盘
512,13:24:33,2.96,0.0,3,888,卖盘
513,13:24:57,2.96,0.0,24,7104,卖盘
514,13:25:00,2.96,0.0,70,20720,卖盘
515,13:25:04,2.96,0.0,416,123136,卖盘
516,13:25:27,2.96,0.0,77,22792,卖盘
517,13:26:54,2.96,0.0,2,592,卖盘
518,13:27:33,2.96,0.0,3,888,卖盘
519,13:29:36,2.97,0.01,4,1188,买盘
520,13:29:42,2.97,0.0,20,5940,买盘
521,13:29:48,2.96,-0.01,18,5328,卖盘
522,13:29:51,2.96,0.0,12,3552,卖盘
523,13:29:54,2.96,0.0,2,592,卖盘
524,13:30:33,2.96,0.0,3,888,卖盘
525,13:30:45,2.97,0.01,11,3267,买盘
526,13:31:04,2.97,0.0,6,1782,买盘
527,13:31:45,2.97,0.0,5,1485,买盘
528,13:32:04,2.96,-0.01,22,6512,卖盘
529,13:32:45,2.97,0.01,7,2079,买盘
530,13:32:54,2.96,-0.01,1,296,卖盘
531,13:33:12,2.96,0.0,11,3256,卖盘
532,13:33:30,2.96,0.0,2,592,卖盘
533,13:33:39,2.97,0.01,8,2376,买盘
534,13:33:51,2.96,-0.01,1,296,卖盘
535,13:35:36,2.96,0.0,20,5920,卖盘
536,13:35:51,2.96,0.0,2,592,卖盘
537,13:35:57,2.96,0.0,6,1776,卖盘
538,13:36:12,2.97,0.01,226,67122,买盘
539,13:36:21,2.97,0.0,2,594,买盘
540,13:36:30,2.96,-0.01,3,888,卖盘
541,13:36:34,2.97,0.01,10,2970,买盘
542,13:37:33,2.97,0.0,35,10395,买盘
543,13:37:51,2.96,-0.01,10,2960,卖盘
544,13:38:06,2.96,0.0,30,8880,卖盘
545,13:38:15,2.97,0.01,100,29700,买盘
546,13:38:51,2.96,-0.01,2,592,卖盘
547,13:39:30,2.96,0.0,3,888,卖盘
548,13:41:51,2.96,0.0,60,17760,卖盘
549,13:42:30,2.96,0.0,3,888,卖盘
