,time,price,change,vol,amount,type
179,09:38:54,15.72,0.0,41,64461,卖盘
180,09:38:57,15.72,0.0,307,482655,卖盘
181,09:39:00,15.72,0.0,1455,2288304,卖盘
182,09:39:04,15.72,0.0,102,160278,卖盘
183,09:39:06,15.72,0.0,168,264081,买盘
184,09:39:09,15.71,-0.01,452,710207,卖盘
185,09:39:12,15.72,0.01,21,33017,卖盘
186,09:39:15,15.73,0.01,629,988304,买盘
187,09:39:18,15.72,-0.01,311,488845,中性盘
188,09:39:21,15.72,0.0,104,163488,买盘
189,09:39:24,15.72,0.0,103,161916,买盘
190,09:39:27,15.71,-0.01,268,421083,卖盘
191,09:39:30,15.72,0.01,18,28296,买盘
192,09:39:33,15.71,-0.01,407,639416,卖盘
193,09:39:36,15.72,0.01,1256,1972777,买盘
194,09:39:39,15.72,0.0,132,207474,买盘
195,09:39:42,15.72,0.0,10,15720,买盘
196,09:39:45,15.71,-0.01,29,45566,卖盘
197,09:39:48,15.72,0.01,448,703864,买盘
198,09:39:51,15.72,0.0,45,70740,买盘
199,09:39:54,15.72,0.0,158,248269,卖盘
200,09:39:57,15.71,-0.01,164,257807,卖盘
201,09:40:00,15.71,0.0,168,264048,卖盘
202,09:40:04,15.72,0.01,81,127332,卖盘
203,09:40:07,15.72,0.0,151,237502,卖盘
204,09:40:09,15.73,0.01,117,183927,买盘
205,09:40:12,15.73,0.0,79,124266,买盘
206,09:40:15,15.72,-0.01,276,434017,卖盘
207,09:40:18,15.71,-0.01,91,143035,卖盘
208,09:40:21,15.72,0.01,16,25155,买盘
209,09:40:25,15.72,0.0,55,86474,卖盘
210,09:40:27,15.72,0.0,30,47160,卖盘
211,09:40:30,15.72,0.0,445,699359,卖盘
212,09:40:33,15.73,0.01,41,64457,买盘
213,09:40:36,15.73,0.0,47,73931,买盘
214,09:40:39,15.73,0.0,274,430987,买盘
215,09:40:42,15.74,0.01,274,430930,买盘
216,09:40:45,15.73,-0.01,41,64514,卖盘
217,09:40:48,15.73,0.0,59,92839,卖盘
218,09:40:51,15.73,0.0,65,102255,卖盘
219,09:40:54,15.73,0.0,50,78650,卖盘
220,09:40:57,15.73,0.0,195,306783,卖盘
221,09:41:00,15.73,0.0,343,539554,卖盘
222,09:41:03,15.73,0.0,178,279885,买盘
223,09:41:06,15.73,0.0,11,17296,买盘
224,09:41:09,15.73,0.0,391,614725,买盘
225,09:41:12,15.73,0.0,58,91234,买盘
226,09:41:15,15.74,0.01,80,125887,买盘
227,09:41:18,15.74,0.0,18,28328,买盘
228,09:41:21,15.73,-0.01,122,191915,卖盘
229,09:41:24,15.74,0.01,118,185692,买盘
230,09:41:27,15.73,-0.01,372,585230,卖盘
231,09:41:30,15.73,0.0,24,37752,买盘
232,09:41:33,15.73,0.0,521,818858,买盘
233,09:41:36,15.74,0.01,173,272144,买盘
234,09:41:39,15.73,-0.01,15,23597,卖盘
235,09:41:42,15.73,0.0,16,25168,卖盘
236,09:41:45,15.73,0.0,124,195069,卖盘
237,09:41:48,15.74,0.01,391,615056,买盘
238,09:41:51,15.74,0.0,174,273626,买盘
239,09:41:54,15.73,-0.01,38,59784,卖盘
240,09:41:57,15.74,0.01,58,91283,买盘
241,09:42:00,15.74,0.0,333,524129,买盘
242,09:42:04,15.73,-0.01,55,86535,卖盘
243,09:42:07,15.73,0.0,46,72370,卖盘
244,09:42:09,15.74,0.01,75,118028,买盘
245,09:42:12,15.73,-0.01,258,405895,卖盘
246,09:42:15,15.72,-0.01,732,1151465,卖盘
247,09:42:18,15.73,0.01,205,322465,卖盘
248,09:42:21,15.73,0.0,108,169807,买盘
249,09:42:24,15.72,-0.01,65,102197,卖盘
250,09:42:27,15.72,0.0,360,565929,卖盘
251,09:42:30,15.73,0.01,158,248356,买盘
252,09:42:33,15.71,-0.02,270,424321,卖盘
253,09:42:36,15.72,0.01,20,31440,买盘
254,09:42:39,15.73,0.01,82,128972,买盘
255,09:42:42,15.72,-0.01,25,39300,卖盘
256,09:42:45,15.72,0.0,438,688199,卖盘
257,09:42:48,15.73,0.01,77,121059,买盘
258,09:42:51,15.72,-0.01,38,59736,卖盘
259,09:42:54,15.72,0.0,5,7860,买盘
260,09:42:57,15.72,0.0,45,70740,买盘
261,09:43:00,15.71,-0.01,87,136704,卖盘
262,09:43:04,15.72,0.01,20,31439,买盘
263,09:43:06,15.72,0.0,36,56592,买盘
264,09:43:09,15.72,0.0,384,603281,买盘
265,09:43:12,15.72,0.0,133,208944,买盘
266,09:43:15,15.72,0.0,99,155563,买盘
267,09:43:18,15.72,0.0,86,135192,买盘
268,09:43:21,15.71,-0.01,11,17283,卖盘
269,09:43:24,15.72,0.01,53,83291,买盘
270,09:43:27,15.72,0.0,33,51876,买盘
271,09:43:30,15.71,-0.01,2262,3551971,卖盘
272,09:43:33,15.71,0.0,31,48701,卖盘
273,09:43:36,15.71,0.0,124,194754,买盘
274,09:43:39,15.7,-0.01,167,262190,卖盘
275,09:43:42,15.71,0.01,26,40840,买盘
276,09:43:45,15.69,-0.02,230,361151,卖盘
277,09:43:48,15.71,0.02,72,113053,买盘
278,09:43:51,15.7,-0.01,243,381605,卖盘
279,09:43:54,15.7,0.0,36,56541,卖盘
280,09:43:57,15.72,0.02,165,259172,买盘
281,09:44:00,15.7,-0.02,231,362717,卖盘
282,09:44:04,15.72,0.02,70,109966,买盘
283,09:44:06,15.7,-0.02,98,153910,卖盘
284,09:44:09,15.7,0.0,89,139730,买盘
285,09:44:12,15.7,0.0,110,172694,买盘
286,09:44:15,15.69,-0.01,409,641772,卖盘
287,09:44:18,15.7,0.01,296,464609,买盘
288,09:44:21,15.7,0.0,193,302905,买盘
289,09:44:24,15.7,0.0,32,50211,中性盘
290,09:44:27,15.71,0.01,71,111485,买盘
291,09:44:33,15.7,-0.01,31,48670,卖盘
292,09:44:36,15.71,0.01,12,18849,买盘
293,09:44:39,15.7,-0.01,227,356428,卖盘
294,09:44:42,15.69,-0.01,133,208713,卖盘
295,09:44:45,15.69,0.0,95,149115,卖盘
296,09:44:48,15.71,0.02,327,513381,买盘
297,09:44:51,15.7,-0.01,191,299871,卖盘
298,09:44:54,15.7,0.0,13,20410,卖盘
299,09:44:57,15.71,0.01,84,131882,买盘
300,09:45:00,15.7,-0.01,378,593460,卖盘
301,09:45:04,15.71,0.01,71,111541,买盘
302,09:45:06,15.71,0.0,45,70675,买盘
303,09:45:09,15.7,-0.01,275,431795,卖盘
304,09:45:12,15.7,0.0,64,100486,卖盘
305,09:45:15,15.7,0.0,120,188300,买盘
306,09:45:18,15.7,0.0,115,180556,卖盘
307,09:45:21,15.71,0.01,863,1355538,买盘
308,09:45:24,15.69,-0.02,278,436316,卖盘
309,09:45:27,15.71,0.02,44,69153,中性盘
310,09:45:30,15.71,0.0,8,12565,卖盘
311,09:45:33,15.71,0.0,8,12568,卖盘
312,09:45:36,15.7,-0.01,87,136618,卖盘
313,09:45:39,15.71,0.01,1,1571,中性盘
314,09:45:42,15.71,0.0,6,9426,卖盘
315,09:45:45,15.72,0.01,96,150817,买盘
316,09:45:48,15.72,0.0,115,180773,买盘
317,09:45:51,15.72,0.0,22,34583,买盘
318,09:45:54,15.71,-0.01,148,232546,卖盘
319,09:45:57,15.71,0.0,181,284351,卖盘
320,09:46:00,15.71,0.0,224,351706,买盘
321,09:46:04,15.72,0.01,342,537162,买盘
322,09:46:06,15.72,0.0,3,4716,买盘
323,09:46:09,15.72,0.0,48,75454,买盘
324,09:46:12,15.72,0.0,2953,4636153,买盘
325,09:46:15,15.71,-0.01,137,215276,卖盘
326,09:46:18,15.73,0.02,151,237423,买盘
327,09:46:21,15.72,-0.01,45,70740,卖盘
328,09:46:24,15.72,0.0,93,146197,卖盘
329,09:46:27,15.73,0.01,66,103784,买盘
330,09:46:30,15.72,-0.01,277,435743,卖盘
331,09:46:33,15.75,0.03,110,173032,买盘
332,09:46:36,15.75,0.0,482,758603,买盘
333,09:46:39,15.75,0.0,87,136929,卖盘
334,09:46:42,15.76,0.01,245,386341,买盘
335,09:46:45,15.76,0.0,276,434976,卖盘
336,09:46:48,15.77,0.01,15,23641,买盘
337,09:46:51,15.77,0.0,37,58349,买盘
338,09:46:54,15.77,0.0,67,105659,买盘
339,09:46:57,15.77,0.0,167,263357,卖盘
340,09:47:00,15.77,0.0,57,89885,买盘
341,09:47:03,15.77,0.0,218,343596,买盘
342,09:47:06,15.77,0.0,48,75696,买盘
343,09:47:09,15.76,-0.01,31,48861,卖盘
344,09:47:12,15.76,0.0,105,165525,买盘
345,09:47:16,15.76,0.0,36,56736,买盘
346,09:47:18,15.75,-0.01,39,61445,卖盘
347,09:47:21,15.76,0.01,45,70920,买盘
348,09:47:24,15.75,-0.01,226,356087,卖盘
349,09:47:27,15.75,0.0,30,47266,卖盘
350,09:47:30,15.77,0.02,70,110298,买盘
351,09:47:33,15.77,0.0,90,141930,买盘
352,09:47:36,15.76,-0.01,130,204910,卖盘
353,09:47:39,15.77,0.01,127,200278,买盘
354,09:47:42,15.76,-0.01,4,6305,卖盘
355,09:47:45,15.77,0.01,7,11034,买盘
356,09:47:48,15.77,0.0,56,88289,买盘
357,09:47:51,15.77,0.0,122,192301,买盘
358,09:47:54,15.76,-0.01,14,22064,中性盘
359,09:47:57,15.76,0.0,4,6304,买盘
360,09:48:00,15.77,0.01,96,151392,买盘
361,09:48:04,15.76,-0.01,227,357756,卖盘
362,09:48:06,15.76,0.0,200,315194,买盘
363,09:48:09,15.76,0.0,280,441280,买盘
364,09:48:12,15.76,0.0,54,85104,买盘
365,09:48:15,15.76,0.0,16,25216,卖盘
366,09:48:18,15.76,0.0,121,190709,卖盘
367,09:48:21,15.76,0.0,50,78800,买盘
368,09:48:24,15.76,0.0,80,126159,卖盘
369,09:48:27,15.76,0.0,100,157600,卖盘
370,09:48:30,15.76,0.0,19,29944,卖盘
371,09:48:33,15.76,0.0,90,141893,卖盘
372,09:48:36,15.76,0.0,220,346743,卖盘
373,09:48:39,15.76,0.0,16,25216,买盘
374,09:48:42,15.75,-0.01,90,141774,卖盘
375,09:48:45,15.76,0.01,74,116568,买盘
376,09:48:48,15.76,0.0,57,89799,买盘
377,09:48:51,15.76,0.0,63,99288,买盘
378,09:48:54,15.75,-0.01,97,152775,卖盘
379,09:48:57,15.75,0.0,12,18900,卖盘
380,09:49:00,15.75,0.0,83,130725,卖盘
381,09:49:04,15.75,0.0,12,18904,卖盘
382,09:49:06,15.75,0.0,15,23625,卖盘
383,09:49:09,15.75,0.0,39,61425,卖盘
384,09:49:12,15.76,0.01,68,107631,买盘
385,09:49:15,15.76,0.0,112,176512,买盘
386,09:49:18,15.75,-0.01,30,47263,卖盘
387,09:49:21,15.76,0.01,41,64582,买盘
388,09:49:24,15.76,0.0,47,74072,买盘
389,09:49:27,15.76,0.0,114,179664,买盘
390,09:49:30,15.76,0.0,35,55160,买盘
391,09:49:33,15.76,0.0,39,61457,买盘
392,09:49:36,15.76,0.0,70,110282,买盘
393,09:49:39,15.76,0.0,103,162228,买盘
394,09:49:42,15.75,-0.01,82,129172,卖盘
395,09:49:45,15.76,0.01,20,31520,买盘
396,09:49:48,15.76,0.0,50,78788,买盘
397,09:49:51,15.76,0.0,29,45684,买盘
398,09:49:54,15.76,0.0,20,31520,买盘
399,09:49:57,15.76,0.0,80,126080,买盘
400,09:50:00,15.75,-0.01,9,14179,卖盘
401,09:50:04,15.76,0.01,19,29931,买盘
402,09:50:06,15.76,0.0,93,146568,买盘
403,09:50:09,15.76,0.0,70,110267,买盘
404,09:50:12,15.75,-0.01,72,113417,卖盘
405,09:50:15,15.76,0.01,53,83528,买盘
406,09:50:18,15.76,0.0,42,66183,买盘
407,09:50:21,15.75,-0.01,24,37800,卖盘
408,09:50:24,15.75,0.0,8,12603,卖盘
409,09:50:27,15.76,0.01,99,156009,买盘
410,09:50:30,15.76,0.0,385,606407,买盘
411,09:50:33,15.75,-0.01,23,36245,卖盘
412,09:50:36,15.76,0.01,648,1020615,买盘
413,09:50:39,15.75,-0.01,8,12601,卖盘
414,09:50:42,15.75,0.0,17,26775,卖盘
415,09:50:45,15.75,0.0,265,416846,卖盘
416,09:50:48,15.74,-0.01,477,750664,卖盘
417,09:50:51,15.72,-0.02,98,154142,卖盘
418,09:50:54,15.72,0.0,135,212293,卖盘
419,09:50:57,15.72,0.0,19,29870,卖盘
420,09:51:00,15.74,0.02,10,15732,买盘
421,09:51:04,15.73,-0.01,135,212287,卖盘
422,09:51:09,15.72,-0.01,42,66061,卖盘
423,09:51:12,15.72,0.0,20,31440,卖盘
424,09:51:15,15.73,0.01,1,1573,买盘
425,09:51:18,15.72,-0.01,18,28299,卖盘
426,09:51:21,15.73,0.01,9,14157,买盘
427,09:51:24,15.74,0.01,91,143203,买盘
428,09:51:27,15.73,-0.01,15,23595,卖盘
429,09:51:30,15.73,0.0,60,94380,卖盘
430,09:51:33,15.73,0.0,7,11011,卖盘
431,09:51:36,15.73,0.0,1,1573,卖盘
432,09:51:39,15.73,0.0,18,28314,卖盘
433,09:51:42,15.73,0.0,9,14158,买盘
434,09:51:45,15.73,0.0,6,9436,买盘
435,09:51:48,15.73,0.0,25,39301,中性盘
436,09:51:51,15.72,-0.01,4,6289,卖盘
437,09:51:57,15.73,0.01,63,99099,卖盘
438,09:52:00,15.73,0.0,53,83369,买盘
439,09:52:04,15.72,-0.01,71,111669,卖盘
440,09:52:06,15.73,0.01,35,55055,买盘
441,09:52:09,15.74,0.01,65,102310,买盘
442,09:52:12,15.73,-0.01,103,162107,卖盘
443,09:52:15,15.74,0.01,1,1574,买盘
444,09:52:18,15.73,-0.01,23,36190,卖盘
445,09:52:21,15.73,0.0,19,29887,卖盘
446,09:52:24,15.73,0.0,112,176176,卖盘
447,09:52:27,15.74,0.01,10,15740,买盘
448,09:52:30,15.74,0.0,135,212281,买盘
449,09:52:33,15.74,0.0,21,33050,买盘
450,09:52:36,15.73,-0.01,25,39325,卖盘
451,09:52:39,15.74,0.01,63,99152,买盘
452,09:52:42,15.74,0.0,158,248692,买盘
453,09:52:45,15.74,0.0,31,48794,买盘
454,09:52:48,15.74,0.0,130,204558,买盘
455,09:52:51,15.73,-0.01,119,187179,卖盘
456,09:52:54,15.73,0.0,19,29872,买盘
457,09:52:57,15.73,0.0,32,50336,买盘
458,09:53:00,15.72,-0.01,92,144631,卖盘
459,09:53:04,15.72,0.0,16,25152,卖盘
460,09:53:09,15.73,0.01,38,59760,买盘
461,09:53:15,15.73,0.0,3,4719,买盘
462,09:53:18,15.72,-0.01,106,166648,卖盘
463,09:53:21,15.73,0.01,48,75490,买盘
464,09:53:24,15.73,0.0,1,1573,买盘
465,09:53:27,15.73,0.0,27,42464,买盘
466,09:53:30,15.72,-0.01,100,157255,卖盘
467,09:53:33,15.72,0.0,16,25153,卖盘
468,09:53:36,15.73,0.01,15,23585,买盘
469,09:53:39,15.73,0.0,61,95893,买盘
470,09:53:42,15.73,0.0,22,34606,买盘
471,09:53:45,15.72,-0.01,1499,2355738,卖盘
472,09:53:48,15.72,0.0,18,28295,买盘
473,09:53:51,15.71,-0.01,221,347191,卖盘
474,09:53:54,15.72,0.01,2,3144,买盘
475,09:53:57,15.72,0.0,72,113214,卖盘
476,09:54:00,15.71,-0.01,92,144592,卖盘
477,09:54:04,15.71,0.0,210,329910,卖盘
478,09:54:06,15.72,0.01,69,108467,买盘
479,09:54:09,15.72,0.0,17,26709,买盘
480,09:54:12,15.72,0.0,282,443035,买盘
481,09:54:15,15.72,0.0,19,29858,买盘
482,09:54:18,15.72,0.0,233,366272,买盘
483,09:54:21,15.72,0.0,18,28296,卖盘
484,09:54:24,15.72,0.0,1,1572,卖盘
485,09:54:27,15.72,0.0,2,3144,卖盘
486,09:54:30,15.72,0.0,122,191796,卖盘
487,09:54:33,15.72,0.0,59,92748,卖盘
488,09:54:36,15.72,0.0,311,488899,卖盘
489,09:54:39,15.73,0.01,357,561404,买盘
490,09:54:42,15.72,-0.01,48,75461,卖盘
491,09:54:45,15.73,0.01,21,33013,买盘
492,09:54:51,15.73,0.0,51,80207,买盘
493,09:54:54,15.73,0.0,9,14153,买盘
494,09:54:57,15.72,-0.01,14,22010,卖盘
495,09:55:00,15.73,0.01,35,55040,买盘
496,09:55:04,15.73,0.0,64,100672,买盘
497,09:55:06,15.73,0.0,108,169779,买盘
498,09:55:09,15.73,0.0,527,828971,买盘
499,09:55:15,15.73,0.0,34,53482,卖盘
500,09:55:21,15.73,0.0,41,64493,卖盘
501,09:55:24,15.72,-0.01,153,240596,卖盘
502,09:55:27,15.73,0.01,20,31443,买盘
503,09:55:30,15.72,-0.01,195,306661,卖盘
504,09:55:33,15.73,0.01,222,349044,卖盘
505,09:55:36,15.72,-0.01,142,223245,卖盘
506,09:55:39,15.73,0.01,423,664979,买盘
507,09:55:42,15.73,0.0,66,103792,买盘
508,09:55:45,15.72,-0.01,24,37728,卖盘
509,09:55:48,15.72,0.0,37,58164,买盘
510,09:55:51,15.72,0.0,45,70732,买盘
511,09:55:54,15.72,0.0,82,128844,买盘
512,09:55:57,15.72,0.0,54,84888,买盘
513,09:56:00,15.72,0.0,133,209076,卖盘
514,09:56:04,15.72,0.0,69,108468,卖盘
515,09:56:06,15.72,0.0,1,1572,卖盘
516,09:56:09,15.72,0.0,90,141480,卖盘
517,09:56:12,15.72,0.0,71,111622,卖盘
518,09:56:15,15.72,0.0,6,9432,卖盘
519,09:56:19,15.73,0.01,15,23589,买盘
520,09:56:21,15.72,-0.01,8,12576,卖盘
521,09:56:24,15.73,0.01,91,143053,买盘
522,09:56:27,15.72,-0.01,75,117920,卖盘
523,09:56:30,15.72,0.0,50,78635,卖盘
524,09:56:33,15.72,0.0,32,50315,卖盘
525,09:56:36,15.72,0.0,130,204416,卖盘
526,09:56:39,15.73,0.01,16,25157,卖盘
527,09:56:42,15.74,0.01,89,140003,买盘
528,09:56:45,15.74,0.0,21,33032,买盘
529,09:56:48,15.73,-0.01,4,6295,中性盘
530,09:56:51,15.72,-0.01,16,25164,卖盘
531,09:56:57,15.73,0.01,84,132118,买盘
532,09:57:00,15.73,0.0,2,3146,买盘
533,09:57:04,15.72,-0.01,110,172928,卖盘
534,09:57:06,15.73,0.01,39,61347,买盘
535,09:57:09,15.72,-0.01,2,3144,卖盘
536,09:57:12,15.73,0.01,121,190323,买盘
537,09:57:15,15.74,0.01,79,124275,买盘
538,09:57:18,15.73,-0.01,4,6293,卖盘
539,09:57:21,15.73,0.0,50,78643,卖盘
